genes	logFC	logCPM	PValue	FDR
ENSG00000270344	ENSG00000270344	-0.193751854875442	1.32715191241571	0.0775798425223928	0.0968206859517788
ENSG00000117118	ENSG00000117118	0.095253633092656	6.04982798577	0.0776119375915567	0.0968544838755615
ENSG00000182487	ENSG00000182487	0.301135297293748	0.309972613578732	0.0776547426061767	0.0969016418620322
ENSG00000112378	ENSG00000112378	-0.21237601662634	8.13718010447819	0.0776983967364981	0.0969498532589892
ENSG00000079432	ENSG00000079432	0.127162034299925	6.70457357177539	0.0777871055694907	0.0970542727760396
ENSG00000172594	ENSG00000172594	-0.190705890070509	3.90631288546685	0.0778176372029337	0.0970860963243525
ENSG00000232884	ENSG00000232884	0.261674830351693	-0.437267654934903	0.0778430326902745	0.0971115082667564
ENSG00000135976	ENSG00000135976	-0.243960665624736	2.37455207269963	0.0778778377261014	0.0971486548619933
ENSG00000031698	ENSG00000031698	0.096761250924152	7.20069652919318	0.0779470464937699	0.097228710800455
ENSG00000287048	ENSG00000287048	0.596194257895309	-0.0108572727998411	0.078049587638541	0.0973503314825242
ENSG00000133460	ENSG00000133460	-0.149649717305792	3.40071118470625	0.0780697850969437	0.0973692367811193
ENSG00000185158	ENSG00000185158	-0.143547584885954	3.0409735756198	0.0781515920960944	0.0974649745714881
ENSG00000087301	ENSG00000087301	0.203846524014883	4.88334446290064	0.0782931670265025	0.097635233401199
ENSG00000150627	ENSG00000150627	-0.370517588007301	1.67639648111399	0.0784696727091602	0.0978490277172449
ENSG00000075413	ENSG00000075413	0.0819846963855344	6.13013750796956	0.0785800458756654	0.0979803347464083
ENSG00000129682	ENSG00000129682	-0.246883569228294	3.9293158211955	0.0788950275030856	0.0983667317222543
ENSG00000275202	ENSG00000275202	-0.166039258475976	0.601220397782445	0.0789343109770352	0.0984093591128988
ENSG00000197102	ENSG00000197102	-0.122208920467328	8.71214553943726	0.078970064809596	0.0984475807945131
ENSG00000118322	ENSG00000118322	0.50710319733616	-0.45545884117069	0.0789824233315994	0.0984566337949176
ENSG00000168802	ENSG00000168802	-0.238862718856345	-1.06692001286066	0.0789924876981949	0.0984628260003697
ENSG00000261824	ENSG00000261824	0.163978428307225	4.45743441820866	0.0791584997956276	0.0986633911253587
ENSG00000153292	ENSG00000153292	-0.449114646262173	1.38875005179934	0.0792555517115386	0.0987779837395808
ENSG00000140043	ENSG00000140043	-0.178961164795078	1.01015403209776	0.0795189860042473	0.0990999143042417
ENSG00000165985	ENSG00000165985	-0.311151302364209	0.225458410607728	0.0799916551918511	0.0996825438650613
ENSG00000169740	ENSG00000169740	0.113392792706402	4.69995726004381	0.0800458849279811	0.099743688643407
ENSG00000118156	ENSG00000118156	0.297688388766227	1.34619769892713	0.080270202668996	0.100016755363755
ENSG00000213096	ENSG00000213096	0.164650623350551	4.44593012861135	0.0804368456895469	0.100217928734645
ENSG00000144048	ENSG00000144048	0.0815066680368473	4.70178157023787	0.0804828520253889	0.100268782111858
ENSG00000058091	ENSG00000058091	-0.176162057521119	5.27503530069679	0.0804895296885654	0.100270634843858
ENSG00000242028	ENSG00000242028	-0.247427145326439	-0.882826545519741	0.0808409110605784	0.100701877732026
ENSG00000136213	ENSG00000136213	0.130891759473702	4.49249789976207	0.0809507227829143	0.100832166014594
ENSG00000243063	ENSG00000243063	-0.42015893317338	0.176607334043379	0.081047820431718	0.100946601876204
ENSG00000110237	ENSG00000110237	-0.143684871228951	6.21271530970209	0.0810996454971382	0.101004638754027
ENSG00000215021	ENSG00000215021	0.125730978594711	7.52632890870626	0.0811061158985973	0.101006185335811
ENSG00000100422	ENSG00000100422	-0.13973365371584	5.45939891054204	0.0811289135275252	0.101028063657883
ENSG00000075151	ENSG00000075151	0.123519275571719	6.61237274038788	0.0814407038831864	0.101409792291826
ENSG00000106299	ENSG00000106299	0.115055977794747	6.69051620715713	0.0814756239180701	0.101446735600985
ENSG00000180822	ENSG00000180822	0.139040864426757	3.71245320289823	0.081564740092624	0.101551150367963
ENSG00000171603	ENSG00000171603	0.120620530602835	8.04853855143782	0.0818374831638926	0.101884159293683
ENSG00000015153	ENSG00000015153	0.0975640739011906	4.02905639514345	0.0818905047576262	0.10194359910477
ENSG00000070610	ENSG00000070610	0.113613929728037	5.74868729402058	0.0823172753976151	0.102468272835307
ENSG00000172020	ENSG00000172020	-0.319530320576184	-0.54789894045208	0.0823230458863754	0.102468853120683
ENSG00000076043	ENSG00000076043	-0.124868423440052	4.74181354151975	0.0828885535256859	0.103159456062956
ENSG00000115947	ENSG00000115947	-0.0938335775184026	5.14919902662559	0.0828851156392696	0.103159456062956
ENSG00000174080	ENSG00000174080	-0.191906641505595	6.76089415447983	0.0829059321511333	0.103174437756593
ENSG00000152931	ENSG00000152931	-0.437458679741966	1.81053158289419	0.0830208192521561	0.10331075665506
ENSG00000150681	ENSG00000150681	-0.234624363069087	0.751933230027201	0.0830560149869794	0.103347896780578
ENSG00000197223	ENSG00000197223	0.0966977672747155	3.86669445379706	0.0831033924790557	0.10340018909638
ENSG00000119041	ENSG00000119041	-0.103967911480614	5.36843295559076	0.0831131878730666	0.103405716708437
ENSG00000119707	ENSG00000119707	-0.0973035595967129	6.86791273270889	0.0831324576728391	0.103423030481962
ENSG00000279320	ENSG00000279320	-0.233887399200823	-0.645494360636858	0.083350402217842	0.103687492436362
ENSG00000156050	ENSG00000156050	-0.188809238851636	3.68333604165105	0.0834704581915596	0.103830155270093
ENSG00000146250	ENSG00000146250	0.441276658876385	-0.160810819608893	0.0835041639465979	0.103865394315909
ENSG00000116747	ENSG00000116747	0.156637212038055	5.83660718355297	0.0836997258489219	0.104095236203533
ENSG00000250159	ENSG00000250159	0.298742900577759	0.337941339480764	0.0836978447903118	0.104095236203533
ENSG00000113721	ENSG00000113721	-0.181333196239345	7.7935082367936	0.0837374705097128	0.104135474141022
ENSG00000267767	ENSG00000267767	-0.306889522290735	0.156767409160271	0.0838011394224969	0.104207944085214
ENSG00000173295	ENSG00000173295	0.241739207715156	2.02719296788594	0.0839714559121918	0.104413013987624
ENSG00000185875	ENSG00000185875	0.194926645510241	3.62423116994562	0.0843109525789713	0.104828408439246
ENSG00000075089	ENSG00000075089	0.115145432834724	5.02379868038768	0.0843385482537339	0.104855970856328
ENSG00000163053	ENSG00000163053	0.226416348659508	3.88425970012566	0.0843706963843455	0.104889189314164
ENSG00000186197	ENSG00000186197	0.368358380877676	3.5694437170733	0.0843813920807043	0.104895735663774
ENSG00000148488	ENSG00000148488	0.369152303640809	5.2342352204687	0.0844158355445658	0.104931800466503
ENSG00000067365	ENSG00000067365	0.10904891686497	3.67033043679955	0.0844296547555397	0.104942225618808
ENSG00000189337	ENSG00000189337	-0.162068086940385	4.94667652944725	0.0845495113645853	0.105081657730831
ENSG00000256616	ENSG00000256616	-0.250509109787828	0.275137645939165	0.0845527118629278	0.105081657730831
ENSG00000170836	ENSG00000170836	-0.1643526812737	4.62824402131511	0.0845963016959939	0.105129067620663
ENSG00000095794	ENSG00000095794	0.107255485238821	4.41428880150702	0.0848044005286487	0.105380896012636
ENSG00000169758	ENSG00000169758	0.206133528992376	0.571689671367732	0.0848447486677652	0.105424252573737
ENSG00000232388	ENSG00000232388	0.144935863169092	3.63448449795187	0.084875834006865	0.105456094761038
ENSG00000171206	ENSG00000171206	-0.112995768369325	6.93778330798954	0.0848925721477605	0.105470107965171
ENSG00000072201	ENSG00000072201	-0.164955213459359	4.15803912348817	0.0851774472525699	0.105817229969463
ENSG00000048405	ENSG00000048405	-0.118853834444972	4.8724693368973	0.0852558337032885	0.105907799850822
ENSG00000186073	ENSG00000186073	-0.153223829743708	2.70426809060924	0.0852782139667941	0.105928789699751
ENSG00000100505	ENSG00000100505	-0.326686530367054	2.31737635366349	0.0854283880015205	0.106108506359762
ENSG00000203722	ENSG00000203722	-0.302566613026634	-1.09757914464644	0.0854986013624639	0.106188889103773
ENSG00000173145	ENSG00000173145	-0.109522656051279	4.60327681635759	0.0855132197293447	0.106200217211924
ENSG00000138448	ENSG00000138448	0.165537416915929	7.54027992493722	0.0855204587520454	0.106202379928774
ENSG00000243716	ENSG00000243716	0.240930954929368	1.34409395899038	0.0855467817765215	0.106228240043636
ENSG00000116198	ENSG00000116198	-0.0978768356517486	5.38760462055592	0.0857148508601604	0.106423259137257
ENSG00000281344	ENSG00000281344	0.259892365366044	0.242414989327961	0.0857100546532445	0.106423259137257
ENSG00000135535	ENSG00000135535	-0.139483376009286	9.04894175012832	0.0858236477180797	0.10655149271323
ENSG00000172466	ENSG00000172466	0.14665978419752	7.33289029838378	0.0859133716573978	0.106656031982367
ENSG00000110955	ENSG00000110955	0.0979091231405365	9.11068288231625	0.0859844812729072	0.106737450792316
ENSG00000287024	ENSG00000287024	0.262982946869516	0.110039812510653	0.0862826353332724	0.107100684274764
ENSG00000111358	ENSG00000111358	0.104404047389828	5.02980380472574	0.0862955980510002	0.107109892260937
ENSG00000211650	ENSG00000211650	0.587010731183084	2.53325302376104	0.0864014480371418	0.107234383114777
ENSG00000156983	ENSG00000156983	0.0995757078793036	4.99784250032201	0.0865678017807874	0.107433945445282
ENSG00000137502	ENSG00000137502	0.280008086453898	6.31016259740578	0.0867082026293086	0.107601275672447
ENSG00000149499	ENSG00000149499	-0.127084130510573	5.42268262882996	0.0867392277547621	0.107632862395073
ENSG00000196367	ENSG00000196367	0.12386710374311	6.68415340492321	0.0867466083337857	0.107635106929929
ENSG00000267640	ENSG00000267640	-0.284778822189739	2.27092694713621	0.0868029840132004	0.107698140344702
ENSG00000145348	ENSG00000145348	-0.129213026083282	5.06613416300915	0.0868524984123794	0.107752653286902
ENSG00000269985	ENSG00000269985	0.334746987672711	0.653785321740203	0.0869249179018691	0.107835574366061
ENSG00000175455	ENSG00000175455	-0.1570787971238	5.67222600094537	0.0869656741448475	0.107879207161765
ENSG00000127311	ENSG00000127311	0.215427815561331	1.7273780233625	0.0870021159498362	0.107917482722418
ENSG00000159714	ENSG00000159714	-0.151473881470745	3.83141335166915	0.0870113499831781	0.107922006996792
ENSG00000132589	ENSG00000132589	0.128226379158924	7.11112409891196	0.0870194353842775	0.10792510610898
ENSG00000110881	ENSG00000110881	-0.235557821868202	2.85008574530308	0.0870300477597771	0.107931338680322
ENSG00000230006	ENSG00000230006	0.382268415640694	1.73845713742863	0.0871039579680456	0.108016064965124
ENSG00000147256	ENSG00000147256	-0.734454875393453	3.47305690857302	0.0871107321510314	0.108017531529214
ENSG00000273702	ENSG00000273702	0.237468966770349	1.30693751062328	0.0872204408672995	0.108146628798106
ENSG00000167716	ENSG00000167716	-0.129182819844383	5.19044844562402	0.0873352934524369	0.108282087087746
ENSG00000147465	ENSG00000147465	0.313337042249261	-0.436008097379542	0.0874399984463021	0.108404947374256
ENSG00000023330	ENSG00000023330	0.0953473698307734	5.66697729117342	0.0874758124878808	0.108442373359271
ENSG00000079101	ENSG00000079101	0.309344912871361	1.36553628352479	0.087481413522667	0.108442373359271
ENSG00000132549	ENSG00000132549	0.174564309163858	6.2326152588124	0.0875167835240044	0.108479257242009
ENSG00000088205	ENSG00000088205	-0.101203815442063	6.56320084023568	0.0875760801048769	0.108545792086874
ENSG00000141385	ENSG00000141385	0.130564865750091	5.5920509567346	0.0877668561324084	0.108775269568606
ENSG00000058056	ENSG00000058056	-0.154042918491978	5.14820184250445	0.0877838846773265	0.108789394675173
ENSG00000106031	ENSG00000106031	0.461995126350951	-0.503159773826746	0.0878515784383345	0.108866302666736
ENSG00000116539	ENSG00000116539	-0.158259058229899	7.21198889838376	0.0879594021195148	0.10899292688549
ENSG00000142534	ENSG00000142534	-0.126940186298275	10.1439549591303	0.0879895886834934	0.109023338733098
ENSG00000116132	ENSG00000116132	-0.203187992675114	6.92385533789099	0.0881863832405596	0.109253161767532
ENSG00000162630	ENSG00000162630	-0.327737428599404	-0.940277360948232	0.0881808108288959	0.109253161767532
ENSG00000144369	ENSG00000144369	-0.23854247870265	4.19920381536102	0.0882111801865111	0.109276874364693
ENSG00000104133	ENSG00000104133	-0.144328767917194	6.52751837165045	0.0883419163795099	0.109431814082679
ENSG00000213693	ENSG00000213693	-0.226924706738289	-0.536602305215997	0.0883559410816989	0.109442169134154
ENSG00000151693	ENSG00000151693	-0.199343688634514	4.40160749679884	0.0885378086517056	0.109660408253744
ENSG00000260000	ENSG00000260000	0.189180270117312	0.764684010251521	0.088556925610331	0.109677054041568
ENSG00000274561	ENSG00000274561	-0.165131342538789	1.35063662333195	0.0886412577273981	0.10977446097685
ENSG00000021645	ENSG00000021645	0.365229764062444	2.43744190375763	0.0886565008298985	0.109786300194358
ENSG00000050130	ENSG00000050130	0.118918938278841	5.54230511041674	0.0887638573790624	0.109912197734038
ENSG00000275302	ENSG00000275302	-0.244623732909774	2.9318564402167	0.0888153804625303	0.109968947556413
ENSG00000138449	ENSG00000138449	0.346823465888367	8.50368041400585	0.0888328402295082	0.109983516474629
ENSG00000099365	ENSG00000099365	-0.231387420052126	1.50345168047232	0.0891199051774461	0.110331859024475
ENSG00000246575	ENSG00000246575	-0.221720236604401	1.02699174229799	0.0892024659760605	0.110426993766455
ENSG00000135297	ENSG00000135297	-0.0907899787363742	4.37640191275988	0.0893018677699673	0.110542963064221
ENSG00000156030	ENSG00000156030	-0.139060583370347	6.08814898061622	0.0893268261526423	0.110566773090071
ENSG00000258457	ENSG00000258457	0.252984595787324	-0.219542527385802	0.089409068267472	0.110661480060932
ENSG00000228363	ENSG00000228363	-0.312553099417908	-1.18511737179183	0.0894323460731945	0.110683199528603
ENSG00000130775	ENSG00000130775	0.215386916958959	4.53878211087231	0.0895343624322801	0.110802358325867
ENSG00000218226	ENSG00000218226	0.278366294561474	1.05041865390335	0.0895683802277186	0.110837356302547
ENSG00000205871	ENSG00000205871	-0.225943451106886	-0.126944960219988	0.0898393362312378	0.111165532751413
ENSG00000145536	ENSG00000145536	0.366652582407199	3.5298769193026	0.08986347414381	0.111188278582599
ENSG00000008405	ENSG00000008405	-0.11505151168504	4.8475111582664	0.0899074728412331	0.111235593720183
ENSG00000170955	ENSG00000170955	0.255705527612388	2.19986990879375	0.0899474388225663	0.111277913747956
ENSG00000153404	ENSG00000153404	0.344243419890508	4.4318826446947	0.0899892188604235	0.11132247246066
ENSG00000176896	ENSG00000176896	-0.116248516053162	2.54049938751798	0.0900065122382084	0.111336735827477
ENSG00000088832	ENSG00000088832	0.10775386430913	7.63355072211721	0.0900168551728982	0.111342400322067
ENSG00000133519	ENSG00000133519	-0.263602861756159	1.36955452062506	0.0901734886238278	0.111529000143102
ENSG00000124006	ENSG00000124006	0.177892833541759	6.40810100220218	0.0902053046276411	0.111561208373673
ENSG00000175170	ENSG00000175170	0.252509283590754	0.0400955806755111	0.090280992286421	0.111647667178099
ENSG00000075142	ENSG00000075142	0.130358470874191	6.30076561447149	0.0903255668165076	0.111684960759505
ENSG00000112773	ENSG00000112773	-0.211159529733403	5.35715515068634	0.0903284929550942	0.111684960759505
ENSG00000251615	ENSG00000251615	-0.199270132686012	3.95032931067868	0.0903221731807127	0.111684960759505
ENSG00000168310	ENSG00000168310	-0.0903973987494273	5.51982340684737	0.0903565972488432	0.111712559721802
ENSG00000153107	ENSG00000153107	-0.13283679072567	4.63445374848774	0.0905326963626233	0.111923117133825
ENSG00000153237	ENSG00000153237	-0.216671283842662	0.816616305622604	0.0908128455085183	0.112262273599127
ENSG00000144028	ENSG00000144028	0.108236928931502	8.42839967365074	0.0908552237835146	0.112307474600073
ENSG00000147687	ENSG00000147687	0.142306826919269	4.55560250107358	0.0908889706224767	0.11234200105477
ENSG00000128191	ENSG00000128191	0.0891562192622676	4.95658224175749	0.090965466858641	0.112429359486579
ENSG00000123983	ENSG00000123983	0.169589869915983	7.6461823317363	0.0912407224863518	0.112755135426775
ENSG00000164543	ENSG00000164543	-0.133768047170177	5.06247206261903	0.0912406854553935	0.112755135426775
ENSG00000077279	ENSG00000077279	-0.53497611929282	2.05233025684939	0.0913004521374606	0.112821731874334
ENSG00000143458	ENSG00000143458	0.135076790826498	4.88679201715307	0.0913392537544485	0.112862460280698
ENSG00000253320	ENSG00000253320	0.18684755887235	2.4306554946063	0.091440253200152	0.112980032703584
ENSG00000198783	ENSG00000198783	0.111831810017137	4.26300094865718	0.091532875625842	0.113087240428499
ENSG00000117751	ENSG00000117751	0.0722509104953263	5.61350246770702	0.0916738246264819	0.113254137247194
ENSG00000101654	ENSG00000101654	-0.115700916318051	5.75441384984655	0.0917040093993965	0.113284182988716
ENSG00000118412	ENSG00000118412	-0.161201237896503	4.83919117870919	0.0921964692771365	0.113885248001517
ENSG00000174953	ENSG00000174953	-0.110230222512944	6.01256820990531	0.0922948168540917	0.113999441942925
ENSG00000172888	ENSG00000172888	-0.118126035603405	5.2153117552096	0.0923398444286696	0.114047766426254
ENSG00000164951	ENSG00000164951	-0.169631263230068	5.62675340868606	0.0925205575482453	0.114263657506521
ENSG00000250612	ENSG00000250612	1.39492544971057	1.21738703174372	0.0925436047859685	0.114284814757741
ENSG00000142188	ENSG00000142188	-0.106150376374462	5.88201101240321	0.0925889213722475	0.114333468618581
ENSG00000088836	ENSG00000088836	0.325771700189192	3.31125683663308	0.0925963284805379	0.114335306716972
ENSG00000183671	ENSG00000183671	0.336395399494838	1.15731004574895	0.092617034274519	0.114353564368858
ENSG00000205339	ENSG00000205339	0.133754554987226	7.69947626619511	0.0926262491080098	0.114357632790217
ENSG00000118514	ENSG00000118514	0.28674902956811	-0.105595069079021	0.0927601649772932	0.11451564845548
ENSG00000172551	ENSG00000172551	-0.586341489293438	8.61454266014153	0.093047212805215	0.114862678571867
ENSG00000206190	ENSG00000206190	0.189628322339024	4.35615814784897	0.0932769250986488	0.115138890674485
ENSG00000146677	ENSG00000146677	-0.212192255226415	0.770302605812313	0.0932908997809826	0.115148782951187
ENSG00000164163	ENSG00000164163	0.109968951631695	6.14407564312614	0.0936544385224903	0.115590112661479
ENSG00000259994	ENSG00000259994	0.161197880899506	0.876669539789197	0.0936617598305613	0.115591763649574
ENSG00000151729	ENSG00000151729	-0.147718115449603	5.05259669997776	0.0937190927784424	0.115655131870062
ENSG00000007923	ENSG00000007923	0.111895157367539	4.92217694697599	0.0938367541324476	0.115792936207641
ENSG00000129595	ENSG00000129595	-0.233673291872607	3.26814454439569	0.0938497578718264	0.115801585498719
ENSG00000119139	ENSG00000119139	-0.244334089823733	0.534639196671986	0.0938748523359668	0.115825151524954
ENSG00000099998	ENSG00000099998	0.210777621218505	5.61160110404761	0.0939444709773249	0.115888843572156
ENSG00000128791	ENSG00000128791	0.136883137024714	5.92066247983279	0.0939391375861563	0.115888843572156
ENSG00000178403	ENSG00000178403	-0.617450030316994	-0.12840575736935	0.0939432539786052	0.115888843572156
ENSG00000280193	ENSG00000280193	0.234073625916102	0.0312888624201448	0.0940374581785908	0.115996144377372
ENSG00000183726	ENSG00000183726	0.0790519882626248	7.1597725680807	0.094151445839679	0.116129334103621
ENSG00000167261	ENSG00000167261	-0.215546378627269	1.19320592084055	0.0942097882339879	0.116193876594789
ENSG00000131100	ENSG00000131100	0.0951432810443997	6.87356704241241	0.0942288453397983	0.11620996133007
ENSG00000111725	ENSG00000111725	0.10830278301038	5.22459461973552	0.0944972859673589	0.116533582529042
ENSG00000204520	ENSG00000204520	-0.142568285509679	4.21734284618795	0.0945077757685173	0.116539079043548
ENSG00000198791	ENSG00000198791	-0.118824188149768	6.50318710112355	0.0945641537446819	0.116601156701332
ENSG00000148057	ENSG00000148057	-0.153847219808837	2.59137238948046	0.0946247769357073	0.116668460610416
ENSG00000135506	ENSG00000135506	0.1204125786399	7.80342323462114	0.0946575166417682	0.116701378932011
ENSG00000176563	ENSG00000176563	0.262296628173804	1.376054826756	0.094764617559032	0.116825965667223
ENSG00000169410	ENSG00000169410	0.093478439955705	5.75586674830278	0.0947829118199187	0.116841062506361
ENSG00000254838	ENSG00000254838	-0.278945832712973	2.74278435435114	0.0948879199307463	0.116963044743629
ENSG00000163848	ENSG00000163848	-0.117238641546401	6.11515966416049	0.095154902312453	0.117284655322655
ENSG00000135040	ENSG00000135040	0.114671795683169	5.28032113305449	0.0951931341321435	0.117313005398223
ENSG00000269001	ENSG00000269001	-0.17827357556726	3.42504138688922	0.0951931796603208	0.117313005398223
ENSG00000287562	ENSG00000287562	-0.195020035437558	1.47604753907919	0.0951961213698385	0.117313005398223
ENSG00000100311	ENSG00000100311	0.157644786892946	5.65948067180555	0.0953245634567275	0.117463795168531
ENSG00000007264	ENSG00000007264	0.323740599701454	2.38965484942763	0.095832176467267	0.118081769676914
ENSG00000113645	ENSG00000113645	-0.155260508726415	6.08086945543316	0.0959821997250209	0.118259081209768
ENSG00000232216	ENSG00000232216	0.518933671280094	1.70566883290604	0.096018482309689	0.118296239876184
ENSG00000177600	ENSG00000177600	-0.158134462758395	9.40019982792593	0.0960494207991048	0.118326810216001
ENSG00000213513	ENSG00000213513	0.344112931376409	-0.606968254223704	0.0960945106623454	0.11837480914266
ENSG00000066084	ENSG00000066084	0.136431671436519	6.3617814317463	0.0961832442574905	0.118476561408289
ENSG00000168685	ENSG00000168685	0.336595959941032	4.99413530649667	0.0962660079700157	0.118563388075535
ENSG00000204842	ENSG00000204842	0.0941223500835856	5.58932402107208	0.0962653427761616	0.118563388075535
ENSG00000115524	ENSG00000115524	-0.0959159704606141	8.57630914216282	0.0963621846097046	0.118674275295823
ENSG00000115145	ENSG00000115145	-0.117465624899702	5.66365121730536	0.0964982292412441	0.118834244436945
ENSG00000179152	ENSG00000179152	-0.0969952610337652	4.55779690963582	0.0965866713280185	0.118935576027197
ENSG00000182240	ENSG00000182240	0.219195862475431	6.52700395887687	0.0966470968725256	0.119002397691596
ENSG00000246985	ENSG00000246985	-0.326406530456765	2.00140386075601	0.0966744245430401	0.119028459740118
ENSG00000091317	ENSG00000091317	0.131694652250342	7.00189664952175	0.0972022382878323	0.119670692705649
ENSG00000090674	ENSG00000090674	0.117945379426939	4.5237809826588	0.0972220276520072	0.119687428637616
ENSG00000075407	ENSG00000075407	0.131535854218261	5.24266817088702	0.097621579313016	0.120171647815513
ENSG00000265743	ENSG00000265743	0.198463094903137	0.249060251123164	0.0977853901137309	0.120365628024535
ENSG00000130023	ENSG00000130023	0.11656311519572	4.50384518732325	0.0977958818858438	0.120370872651847
ENSG00000177103	ENSG00000177103	0.417549986717729	0.861430454368488	0.0978107549008288	0.120381508866858
ENSG00000095485	ENSG00000095485	0.0853515825601722	4.54862238168978	0.0978799862481334	0.120451490970585
ENSG00000103005	ENSG00000103005	0.127375077057734	5.42761051595498	0.0978800862023111	0.120451490970585
ENSG00000260032	ENSG00000260032	-0.117774089270992	9.0389076168774	0.0979528659392868	0.120533375642725
ENSG00000065457	ENSG00000065457	0.120207280459459	4.66083474606901	0.0979686016848805	0.12054506034067
ENSG00000143702	ENSG00000143702	0.153562672386489	5.00740870526668	0.0981892799828214	0.120808898204455
ENSG00000236753	ENSG00000236753	-0.119117174964357	2.13747112073714	0.0984323697730281	0.121100275078038
ENSG00000185551	ENSG00000185551	0.202616371657091	6.80405687155069	0.0984723510333832	0.121141748536133
ENSG00000112739	ENSG00000112739	-0.103680836112624	6.57955284310105	0.0985976137357793	0.121288124181596
ENSG00000004866	ENSG00000004866	0.113360865745949	4.72166076677539	0.0986331202276141	0.121324076189561
ENSG00000272444	ENSG00000272444	0.266812897439926	-0.826048833720296	0.0987587314756564	0.12147085028949
ENSG00000137497	ENSG00000137497	0.139730174558518	8.19379650133528	0.0992038008620623	0.122010506465482
ENSG00000126858	ENSG00000126858	-0.123573596186288	5.6338238525924	0.0995886855450165	0.1224760776266
ENSG00000259429	ENSG00000259429	0.234128724178408	0.198176072583937	0.0996606094446151	0.122556728833858
ENSG00000235552	ENSG00000235552	-0.187777743074929	2.73232278468601	0.0997658531113952	0.122678341846336
ENSG00000146676	ENSG00000146676	-0.100107646645823	6.71095063129199	0.0998025114827383	0.122715607970437
ENSG00000153930	ENSG00000153930	-0.427333571288672	0.0529565855413675	0.0998340545391563	0.122746580039933
ENSG00000151665	ENSG00000151665	0.107620914332407	2.83524612470385	0.0999610547091519	0.122894905802291
ENSG00000145996	ENSG00000145996	0.13695320339309	4.49405407425166	0.0999737012261933	0.122895292361072
ENSG00000182718	ENSG00000182718	-0.125450336091468	9.61035211726165	0.0999740925279146	0.122895292361072
ENSG00000102158	ENSG00000102158	0.106031668439153	7.06512520917433	0.10000160712695	0.122921293362079
ENSG00000145700	ENSG00000145700	-0.243079779321926	-0.168627129144718	0.100008350857794	0.122921761269381
ENSG00000196151	ENSG00000196151	-0.105595192552264	3.80028108063031	0.100125284377467	0.12305765641964
ENSG00000205571	ENSG00000205571	0.276960969015933	1.79955192203763	0.100352050383565	0.123328513856461
ENSG00000137691	ENSG00000137691	-0.253261833462502	1.34501373119176	0.100365772459	0.123337531320799
ENSG00000083812	ENSG00000083812	0.111686257122546	3.58266857947949	0.100571250451747	0.123582177738493
ENSG00000043514	ENSG00000043514	0.113661534275805	4.48242040313823	0.10074008226155	0.123781764987191
ENSG00000225684	ENSG00000225684	0.251414182957756	0.125448114739958	0.100838023649966	0.12389422762005
ENSG00000205209	ENSG00000205209	0.245202146779267	-0.127126774102075	0.100971698491011	0.12405057691741
ENSG00000086102	ENSG00000086102	-0.0880539954237821	6.06209590192634	0.101094666749004	0.124193753402688
ENSG00000148842	ENSG00000148842	-0.137068608047865	3.68043365538321	0.101104543687633	0.124197988996419
ENSG00000215045	ENSG00000215045	0.222481401183701	0.3991773148449	0.101159055166309	0.1242570501496
ENSG00000151131	ENSG00000151131	-0.106092484309625	3.9467831138652	0.101316678114056	0.124442751005044
ENSG00000188687	ENSG00000188687	0.19043402468358	0.036188593870841	0.101378644376675	0.124510944883248
ENSG00000101052	ENSG00000101052	0.0946464873410818	5.33299660644418	0.101392162538825	0.124511715461511
ENSG00000283103	ENSG00000283103	0.146792493503388	1.08056487265803	0.101387732547565	0.124511715461511
ENSG00000130402	ENSG00000130402	0.128361671902852	9.01561832456548	0.101404665414137	0.12451915372936
ENSG00000112208	ENSG00000112208	0.206571046998514	3.36409456051664	0.10174147714591	0.124924798544759
ENSG00000125875	ENSG00000125875	-0.0868694301169579	6.12503902705227	0.101755794826699	0.124934437807434
ENSG00000141002	ENSG00000141002	-0.100189667122551	6.39780570504462	0.101962811604842	0.125180654247368
ENSG00000105849	ENSG00000105849	-0.122514717484588	4.82952753005381	0.102059692854871	0.125291633615302
ENSG00000280088	ENSG00000280088	0.108399011704997	3.15004571609824	0.102274528311543	0.125547393907504
ENSG00000132002	ENSG00000132002	-0.108798309163475	7.54734025176319	0.102315331901836	0.1255895019494
ENSG00000240898	ENSG00000240898	-0.201414490130806	-0.912416471123421	0.102471438506939	0.125773127204844
ENSG00000162409	ENSG00000162409	0.329300573195075	4.17601287393271	0.102495861192351	0.125795110960218
ENSG00000132109	ENSG00000132109	0.132826690171183	4.63773690476211	0.102549366563819	0.125852783386052
ENSG00000198429	ENSG00000198429	0.172248648678552	2.73394245175262	0.102805288026571	0.126158846023205
ENSG00000245060	ENSG00000245060	0.113122198174922	2.24876694436997	0.102916342451738	0.126287105601389
ENSG00000006025	ENSG00000006025	0.167527061278473	3.67841229953452	0.102965068536355	0.126338871569189
ENSG00000115041	ENSG00000115041	0.255973490329168	2.74516934522792	0.103205220016693	0.126625496365987
ENSG00000134240	ENSG00000134240	-0.534878238117832	6.09030035212094	0.103266696630302	0.126692877270683
ENSG00000167578	ENSG00000167578	0.225801576719097	-0.0378666248463009	0.103283554441611	0.126705512459709
ENSG00000060971	ENSG00000060971	0.129047694165205	5.48466399618682	0.103376794578799	0.126811843895939
ENSG00000278864	ENSG00000278864	-0.226159762556038	1.07605811793076	0.103402279172849	0.126835051689701
