mirbase_id	ensembl_gene_id
hsa-mir-8485	ENSG00000166135
hsa-mir-8485	ENSG00000171681
hsa-mir-8485	ENSG00000184194
hsa-mir-8485	ENSG00000100167
hsa-mir-8485	ENSG00000166002
hsa-mir-8485	ENSG00000135503
hsa-mir-8485	ENSG00000108256
hsa-mir-8485	ENSG00000142065
hsa-mir-8485	ENSG00000152223
hsa-mir-8485	ENSG00000121671
hsa-mir-8485	ENSG00000162706
hsa-mir-8485	ENSG00000169499
hsa-mir-8485	ENSG00000126950
hsa-mir-8485	ENSG00000112182
hsa-mir-8485	ENSG00000137726
hsa-mir-8485	ENSG00000100099
hsa-mir-8485	ENSG00000185274
hsa-mir-8485	ENSG00000139318
hsa-mir-8485	ENSG00000280789
hsa-mir-8485	ENSG00000170537
hsa-mir-8485	ENSG00000166317
hsa-mir-8485	ENSG00000155034
hsa-mir-8485	ENSG00000118523
hsa-mir-8485	ENSG00000155966
hsa-mir-8485	ENSG00000127955
hsa-mir-8485	ENSG00000182255
hsa-mir-8485	ENSG00000177807
hsa-mir-8485	ENSG00000186432
hsa-mir-8485	ENSG00000099204
hsa-mir-8485	ENSG00000140694
hsa-mir-8485	ENSG00000181690
hsa-mir-8485	ENSG00000070159
hsa-mir-8485	ENSG00000115808
hsa-mir-8485	ENSG00000186591
hsa-mir-8485	ENSG00000134107
hsa-mir-8485	ENSG00000100226
hsa-mir-8485	ENSG00000179388
hsa-mir-8485	ENSG00000158470
hsa-mir-8485	ENSG00000148344
hsa-mir-8485	ENSG00000096968
hsa-mir-8485	ENSG00000023228
hsa-mir-8485	ENSG00000158859
hsa-mir-8485	ENSG00000108510
hsa-mir-8485	ENSG00000119314
hsa-mir-8485	ENSG00000173894
hsa-mir-8485	ENSG00000108852
hsa-mir-8485	ENSG00000169047
hsa-mir-8485	ENSG00000113532
hsa-mir-8485	ENSG00000136040
hsa-mir-8485	ENSG00000135414
hsa-mir-8485	ENSG00000275023
hsa-mir-8485	ENSG00000198205
hsa-mir-8485	ENSG00000198087
hsa-mir-8485	ENSG00000011454
hsa-mir-8485	ENSG00000115839
hsa-mir-8485	ENSG00000214114
hsa-mir-8485	ENSG00000109819
hsa-mir-8485	ENSG00000196876
hsa-mir-8485	ENSG00000002586
hsa-mir-8485	ENSG00000204147
hsa-mir-8485	ENSG00000291237
hsa-mir-8485	ENSG00000188385
hsa-mir-8485	ENSG00000134954
hsa-mir-8485	ENSG00000124788
hsa-mir-8485	ENSG00000213859
hsa-mir-8485	ENSG00000177034
hsa-mir-8485	ENSG00000179627
hsa-mir-8485	ENSG00000124721
hsa-mir-8485	ENSG00000152127
hsa-mir-8485	ENSG00000115607
hsa-mir-8485	ENSG00000134287
hsa-mir-8485	ENSG00000182492
hsa-mir-8485	ENSG00000177455
hsa-mir-8485	ENSG00000169083
hsa-mir-8485	ENSG00000113580
hsa-mir-8485	ENSG00000090339
hsa-mir-8485	ENSG00000185920
hsa-mir-8485	ENSG00000008710
hsa-mir-8485	ENSG00000081277
hsa-mir-8485	ENSG00000171862
hsa-mir-8485	ENSG00000114491
hsa-mir-8485	ENSG00000133805
hsa-mir-8485	ENSG00000089250
hsa-mir-8485	ENSG00000019186
hsa-mir-8485	ENSG00000172572
hsa-mir-8485	ENSG00000144228
hsa-mir-8485	ENSG00000175387
hsa-mir-8485	ENSG00000146592
hsa-mir-8485	ENSG00000182107
hsa-mir-8485	ENSG00000179820
hsa-mir-8485	ENSG00000188725
hsa-mir-8485	ENSG00000008838
hsa-mir-8485	ENSG00000182400
hsa-mir-8485	ENSG00000150722
hsa-mir-8485	ENSG00000137177
hsa-mir-8485	ENSG00000174013
hsa-mir-8485	ENSG00000131389
hsa-mir-8485	ENSG00000253719
hsa-mir-8485	ENSG00000273820
hsa-mir-8485	ENSG00000196666
hsa-mir-8485	ENSG00000232838
hsa-mir-8485	ENSG00000143322
hsa-mir-8485	ENSG00000205981
hsa-mir-8485	ENSG00000197822
hsa-mir-8485	ENSG00000145675
hsa-mir-8485	ENSG00000172159
hsa-mir-890	ENSG00000166483
hsa-mir-890	ENSG00000156860
hsa-mir-891b	ENSG00000196632
hsa-mir-892a	ENSG00000213203
hsa-mir-892a	ENSG00000164924
hsa-mir-892b	ENSG00000107643
hsa-mir-892b	ENSG00000138443
hsa-mir-892b	ENSG00000185591
hsa-mir-892b	ENSG00000168781
hsa-mir-892b	ENSG00000133703
hsa-mir-892b	ENSG00000136485
hsa-mir-892b	ENSG00000198216
hsa-mir-920	ENSG00000137309
hsa-mir-920	ENSG00000182983
hsa-mir-920	ENSG00000177565
hsa-mir-920	ENSG00000183741
hsa-mir-920	ENSG00000110195
hsa-mir-920	ENSG00000136720
hsa-mir-920	ENSG00000169967
hsa-mir-921	ENSG00000100711
hsa-mir-921	ENSG00000053254
hsa-mir-921	ENSG00000185716
hsa-mir-922	ENSG00000196323
hsa-mir-922	ENSG00000105810
hsa-mir-922	ENSG00000120963
hsa-mir-922	ENSG00000205189
hsa-mir-922	ENSG00000173889
hsa-mir-922	ENSG00000183723
hsa-mir-922	ENSG00000147533
hsa-mir-922	ENSG00000093167
hsa-mir-922	ENSG00000106609
hsa-mir-922	ENSG00000141429
hsa-mir-922	ENSG00000250305
hsa-mir-922	ENSG00000180370
hsa-mir-922	ENSG00000186591
hsa-mir-922	ENSG00000135119
hsa-mir-922	ENSG00000179909
hsa-mir-922	ENSG00000128595
hsa-mir-922	ENSG00000154727
hsa-mir-924	ENSG00000134369
hsa-mir-924	ENSG00000171320
hsa-mir-934	ENSG00000180340
hsa-mir-934	ENSG00000189164
hsa-mir-934	ENSG00000166130
hsa-mir-935	ENSG00000196233
hsa-mir-935	ENSG00000078328
hsa-mir-935	ENSG00000203880
hsa-mir-936	ENSG00000131844
hsa-mir-936	ENSG00000165275
hsa-mir-936	ENSG00000125447
hsa-mir-936	ENSG00000173905
hsa-mir-936	ENSG00000138685
hsa-mir-936	ENSG00000157933
hsa-mir-936	ENSG00000141568
hsa-mir-936	ENSG00000108774
hsa-mir-936	ENSG00000177238
hsa-mir-938	ENSG00000152332
hsa-mir-938	ENSG00000132475
hsa-mir-940	ENSG00000164924
hsa-mir-940	ENSG00000115947
hsa-mir-940	ENSG00000175220
hsa-mir-940	ENSG00000100401
hsa-mir-940	ENSG00000120705
hsa-mir-940	ENSG00000054965
hsa-mir-940	ENSG00000135709
hsa-mir-940	ENSG00000155111
hsa-mir-940	ENSG00000166822
hsa-mir-940	ENSG00000128989
hsa-mir-940	ENSG00000119231
hsa-mir-940	ENSG00000139998
hsa-mir-940	ENSG00000124772
hsa-mir-940	ENSG00000103707
hsa-mir-940	ENSG00000154803
hsa-mir-940	ENSG00000143549
hsa-mir-940	ENSG00000140265
hsa-mir-940	ENSG00000171435
hsa-mir-940	ENSG00000171160
hsa-mir-940	ENSG00000175727
hsa-mir-940	ENSG00000185215
hsa-mir-940	ENSG00000130749
hsa-mir-940	ENSG00000171408
hsa-mir-940	ENSG00000120029
hsa-mir-940	ENSG00000140497
hsa-mir-940	ENSG00000152192
hsa-mir-940	ENSG00000102096
hsa-mir-940	ENSG00000119899
hsa-mir-940	ENSG00000167378
hsa-mir-940	ENSG00000090863
hsa-mir-940	ENSG00000175376
hsa-mir-940	ENSG00000124313
hsa-mir-944	ENSG00000196470
hsa-mir-9500	ENSG00000077549
hsa-mir-9500	ENSG00000111596
hsa-mir-9500	ENSG00000133678
hsa-mir-9500	ENSG00000166887
hsa-mir-9500	ENSG00000162365
hsa-mir-9500	ENSG00000125945
hsa-mir-9500	ENSG00000167118
hsa-mir-9500	ENSG00000134193
hsa-mir-9500	ENSG00000166897
hsa-mir-9500	ENSG00000125834
hsa-mir-9500	ENSG00000152332
hsa-mir-9500	ENSG00000133216
hsa-mir-9500	ENSG00000112624
hsa-mir-9500	ENSG00000116750
hsa-mir-9500	ENSG00000108256
hsa-mir-9500	ENSG00000128524
hsa-mir-9500	ENSG00000160014
hsa-mir-9500	ENSG00000060749
hsa-mir-9500	ENSG00000105357
hsa-mir-9500	ENSG00000090863
hsa-mir-3609	ENSG00000204130
hsa-mir-3609	ENSG00000198625
hsa-mir-3609	ENSG00000122203
hsa-mir-3609	ENSG00000053371
hsa-mir-3609	ENSG00000107854
hsa-mir-3609	ENSG00000135842
hsa-mir-3609	ENSG00000100433
hsa-mir-3609	ENSG00000153094
hsa-mir-3609	ENSG00000102908
hsa-mir-3609	ENSG00000134717
hsa-mir-3609	ENSG00000153006
hsa-mir-3609	ENSG00000253276
hsa-mir-3609	ENSG00000007944
hsa-mir-3609	ENSG00000143190
hsa-mir-3609	ENSG00000196632
hsa-mir-3609	ENSG00000197885
hsa-mir-3609	ENSG00000135709
hsa-mir-3609	ENSG00000088179
hsa-mir-3609	ENSG00000156675
hsa-mir-3609	ENSG00000127314
hsa-mir-3609	ENSG00000198815
hsa-mir-3609	ENSG00000082153
hsa-mir-3610	ENSG00000158195
hsa-mir-3612	ENSG00000164220
hsa-mir-3612	ENSG00000166451
hsa-mir-3612	ENSG00000131242
hsa-mir-3612	ENSG00000137166
hsa-mir-3612	ENSG00000101265
hsa-mir-3612	ENSG00000139645
hsa-mir-3612	ENSG00000177873
hsa-mir-3612	ENSG00000124243
hsa-mir-3612	ENSG00000171490
hsa-mir-3612	ENSG00000130193
hsa-mir-3612	ENSG00000119777
hsa-mir-3612	ENSG00000143418
hsa-mir-3612	ENSG00000111886
hsa-mir-3612	ENSG00000113732
hsa-mir-3612	ENSG00000187840
hsa-mir-3612	ENSG00000114126
hsa-mir-3612	ENSG00000132286
hsa-mir-3612	ENSG00000174804
hsa-mir-3612	ENSG00000169083
hsa-mir-3612	ENSG00000155158
hsa-mir-3612	ENSG00000242265
hsa-mir-3615	ENSG00000205683
hsa-mir-3646	ENSG00000168256
hsa-mir-3646	ENSG00000143190
hsa-mir-3646	ENSG00000108256
hsa-mir-3646	ENSG00000123728
hsa-mir-3646	ENSG00000135766
hsa-mir-3646	ENSG00000148154
hsa-mir-3646	ENSG00000157557
hsa-mir-3646	ENSG00000113448
hsa-mir-3646	ENSG00000143061
hsa-mir-3646	ENSG00000119335
hsa-mir-3646	ENSG00000082153
hsa-mir-3650	ENSG00000127249
hsa-mir-3650	ENSG00000165186
hsa-mir-3650	ENSG00000126003
hsa-mir-3650	ENSG00000100490
hsa-mir-3650	ENSG00000142549
hsa-mir-3650	ENSG00000187678
hsa-mir-3651	ENSG00000096401
hsa-mir-3652	ENSG00000126767
hsa-mir-3652	ENSG00000160991
hsa-mir-3652	ENSG00000006432
hsa-mir-3652	ENSG00000076984
hsa-mir-3652	ENSG00000112335
hsa-mir-3652	ENSG00000120925
hsa-mir-3652	ENSG00000140807
hsa-mir-3652	ENSG00000008513
hsa-mir-3652	ENSG00000126070
hsa-mir-3652	ENSG00000119004
hsa-mir-3652	ENSG00000265107
hsa-mir-3652	ENSG00000133030
hsa-mir-3652	ENSG00000141905
hsa-mir-3652	ENSG00000178385
hsa-mir-3652	ENSG00000130477
hsa-mir-3652	ENSG00000121057
hsa-mir-3652	ENSG00000163909
hsa-mir-3652	ENSG00000170145
hsa-mir-3652	ENSG00000167987
hsa-mir-3652	ENSG00000165055
hsa-mir-3652	ENSG00000137992
hsa-mir-3652	ENSG00000125651
hsa-mir-3652	ENSG00000154229
hsa-mir-3652	ENSG00000175354
hsa-mir-3652	ENSG00000269404
hsa-mir-3652	ENSG00000139629
hsa-mir-3652	ENSG00000101966
hsa-mir-3652	ENSG00000181873
hsa-mir-3652	ENSG00000175066
hsa-mir-3652	ENSG00000164855
hsa-mir-3652	ENSG00000088888
hsa-mir-3654	ENSG00000173218
hsa-mir-3654	ENSG00000127314
hsa-mir-3654	ENSG00000164032
hsa-mir-3654	ENSG00000198792
hsa-mir-3657	ENSG00000070444
hsa-mir-3657	ENSG00000100664
hsa-mir-3658	ENSG00000009694
hsa-mir-3659	ENSG00000125826
hsa-mir-3659	ENSG00000204977
hsa-mir-3659	ENSG00000160131
hsa-mir-3660	ENSG00000124783
hsa-mir-3660	ENSG00000147649
hsa-mir-3660	ENSG00000204116
hsa-mir-3661	ENSG00000163026
hsa-mir-3661	ENSG00000183579
hsa-mir-3662	ENSG00000205937
hsa-mir-3662	ENSG00000186017
hsa-mir-3662	ENSG00000138675
hsa-mir-3662	ENSG00000164924
hsa-mir-3662	ENSG00000175265
hsa-mir-3662	ENSG00000182253
hsa-mir-3662	ENSG00000115540
hsa-mir-3662	ENSG00000178502
hsa-mir-3662	ENSG00000198018
hsa-mir-3662	ENSG00000261609
hsa-mir-3662	ENSG00000169813
hsa-mir-3662	ENSG00000152104
hsa-mir-3662	ENSG00000138757
hsa-mir-3662	ENSG00000162636
hsa-mir-3665	ENSG00000165060
hsa-mir-3665	ENSG00000077782
hsa-mir-3665	ENSG00000122565
hsa-mir-3665	ENSG00000171314
hsa-mir-3665	ENSG00000182979
hsa-mir-3665	ENSG00000162344
hsa-mir-3665	ENSG00000226784
hsa-mir-3665	ENSG00000144959
hsa-mir-3666	ENSG00000160685
hsa-mir-3666	ENSG00000110367
hsa-mir-3666	ENSG00000147862
hsa-mir-3666	ENSG00000135823
hsa-mir-3666	ENSG00000155111
hsa-mir-3666	ENSG00000150776
hsa-mir-3666	ENSG00000125149
hsa-mir-3666	ENSG00000109113
hsa-mir-3666	ENSG00000076351
hsa-mir-3666	ENSG00000057019
hsa-mir-3666	ENSG00000155975
hsa-mir-3666	ENSG00000169446
hsa-mir-3666	ENSG00000131508
hsa-mir-3666	ENSG00000112531
hsa-mir-3666	ENSG00000165410
hsa-mir-3666	ENSG00000123091
hsa-mir-3666	ENSG00000089006
hsa-mir-3666	ENSG00000138594
hsa-mir-3666	ENSG00000100354
hsa-mir-3666	ENSG00000134049
hsa-mir-3666	ENSG00000160551
hsa-mir-3666	ENSG00000196632
hsa-mir-3666	ENSG00000135378
hsa-mir-3666	ENSG00000100030
hsa-mir-3666	ENSG00000144724
hsa-mir-3666	ENSG00000036257
hsa-mir-3666	ENSG00000197045
hsa-mir-3666	ENSG00000105856
hsa-mir-3666	ENSG00000084764
hsa-mir-3666	ENSG00000115170
hsa-mir-3666	ENSG00000114416
hsa-mir-3666	ENSG00000091831
hsa-mir-3666	ENSG00000163513
hsa-mir-3666	ENSG00000024526
hsa-mir-3666	ENSG00000143756
hsa-mir-3666	ENSG00000076770
hsa-mir-3668	ENSG00000132640
hsa-mir-3671	ENSG00000188848
hsa-mir-3671	ENSG00000130939
hsa-mir-3671	ENSG00000115977
hsa-mir-3672	ENSG00000088832
hsa-mir-3684	ENSG00000112531
hsa-mir-3684	ENSG00000288701
hsa-mir-3685	ENSG00000112038
hsa-mir-3685	ENSG00000221963
hsa-mir-3685	ENSG00000146592
hsa-mir-3685	ENSG00000147036
hsa-mir-3685	ENSG00000121274
hsa-mir-3685	ENSG00000072952
hsa-mir-3685	ENSG00000114739
hsa-mir-3686	ENSG00000170113
hsa-mir-3686	ENSG00000136238
hsa-mir-3689c	ENSG00000160392
hsa-mir-3689c	ENSG00000164220
hsa-mir-3689c	ENSG00000112200
hsa-mir-3689c	ENSG00000161405
hsa-mir-3689c	ENSG00000182704
hsa-mir-3689c	ENSG00000121940
hsa-mir-3689c	ENSG00000135679
hsa-mir-3689c	ENSG00000130703
hsa-mir-3689c	ENSG00000173334
hsa-mir-3689c	ENSG00000184743
hsa-mir-3689c	ENSG00000133393
hsa-mir-3689c	ENSG00000185404
hsa-mir-3689c	ENSG00000067208
hsa-mir-3689c	ENSG00000175548
hsa-mir-3689c	ENSG00000081138
hsa-mir-3689c	ENSG00000198326
hsa-mir-3689c	ENSG00000174996
hsa-mir-3689c	ENSG00000145391
hsa-mir-3689c	ENSG00000143376
hsa-mir-3689c	ENSG00000168172
hsa-mir-3689c	ENSG00000198466
hsa-mir-3689c	ENSG00000128849
hsa-mir-3689c	ENSG00000163933
hsa-mir-3689c	ENSG00000124762
hsa-mir-3689c	ENSG00000129480
hsa-mir-3689c	ENSG00000162999
hsa-mir-3689c	ENSG00000217128
hsa-mir-3689c	ENSG00000182185
hsa-mir-3689c	ENSG00000137166
hsa-mir-3689c	ENSG00000169905
hsa-mir-3689c	ENSG00000128394
hsa-mir-3689c	ENSG00000056972
hsa-mir-3689c	ENSG00000140265
hsa-mir-3689c	ENSG00000173480
hsa-mir-3689c	ENSG00000146197
hsa-mir-3689c	ENSG00000188785
hsa-mir-3689c	ENSG00000121039
hsa-mir-3689c	ENSG00000163626
hsa-mir-3689c	ENSG00000119004
hsa-mir-3689c	ENSG00000170946
hsa-mir-3689c	ENSG00000134686
hsa-mir-3689c	ENSG00000120253
hsa-mir-3689c	ENSG00000187715
hsa-mir-3689c	ENSG00000168778
hsa-mir-3689c	ENSG00000181894
hsa-mir-3689c	ENSG00000056277
hsa-mir-3689c	ENSG00000205085
hsa-mir-3689c	ENSG00000110911
hsa-mir-3689c	ENSG00000092853
hsa-mir-3689c	ENSG00000168243
hsa-mir-3689c	ENSG00000173120
hsa-mir-3689c	ENSG00000196459
hsa-mir-3689c	ENSG00000107679
hsa-mir-3689c	ENSG00000076067
hsa-mir-3689c	ENSG00000110696
hsa-mir-3689c	ENSG00000116198
hsa-mir-3689c	ENSG00000080371
hsa-mir-3689c	ENSG00000166471
hsa-mir-3689c	ENSG00000078967
hsa-mir-3689c	ENSG00000165934
hsa-mir-3689c	ENSG00000145996
hsa-mir-3689c	ENSG00000143970
hsa-mir-3689c	ENSG00000162946
hsa-mir-3689c	ENSG00000197479
hsa-mir-3689c	ENSG00000139725
hsa-mir-3689c	ENSG00000182150
hsa-mir-3689c	ENSG00000165548
hsa-mir-3689c	ENSG00000134369
hsa-mir-3689c	ENSG00000130764
hsa-mir-3689c	ENSG00000188033
hsa-mir-3689c	ENSG00000196150
hsa-mir-3689c	ENSG00000103199
hsa-mir-3689c	ENSG00000187792
hsa-mir-3689c	ENSG00000108666
hsa-mir-3689c	ENSG00000172243
hsa-mir-3689c	ENSG00000162408
hsa-mir-3689c	ENSG00000135821
hsa-mir-3689c	ENSG00000205268
hsa-mir-3689c	ENSG00000162896
hsa-mir-3689c	ENSG00000126003
hsa-mir-3689c	ENSG00000111540
hsa-mir-3689c	ENSG00000102962
hsa-mir-3689c	ENSG00000005436
hsa-mir-3689c	ENSG00000159173
hsa-mir-3689c	ENSG00000267534
hsa-mir-3689c	ENSG00000265241
hsa-mir-3689c	ENSG00000090615
hsa-mir-3689c	ENSG00000101109
hsa-mir-3689c	ENSG00000092445
hsa-mir-3689c	ENSG00000129250
hsa-mir-3689c	ENSG00000052802
hsa-mir-3689c	ENSG00000170348
hsa-mir-3689c	ENSG00000181031
hsa-mir-3689c	ENSG00000240694
hsa-mir-3689c	ENSG00000101892
hsa-mir-3689c	ENSG00000189091
hsa-mir-3689c	ENSG00000103319
hsa-mir-3689c	ENSG00000119878
hsa-mir-3689c	ENSG00000135917
hsa-mir-3689c	ENSG00000164615
hsa-mir-3689c	ENSG00000105641
hsa-mir-3689c	ENSG00000001630
hsa-mir-3689c	ENSG00000115486
hsa-mir-3689c	ENSG00000105197
hsa-mir-3689c	ENSG00000168159
hsa-mir-3689c	ENSG00000164916
hsa-mir-3689c	ENSG00000129103
hsa-mir-3689c	ENSG00000215114
hsa-mir-3689c	ENSG00000140718
hsa-mir-3689c	ENSG00000188735
hsa-mir-3689c	ENSG00000174013
hsa-mir-3689c	ENSG00000101236
hsa-mir-3689c	ENSG00000175106
hsa-mir-3689c	ENSG00000251192
hsa-mir-3689c	ENSG00000247077
hsa-mir-3689c	ENSG00000030110
hsa-mir-3689e	ENSG00000163755
hsa-mir-3689e	ENSG00000155744
hsa-mir-3689e	ENSG00000112473
hsa-mir-3689f	ENSG00000198625
hsa-mir-3689f	ENSG00000147955
hsa-mir-3689f	ENSG00000009780
hsa-mir-3714	ENSG00000166167
hsa-mir-3714	ENSG00000176018
hsa-mir-3714	ENSG00000159110
hsa-mir-3714	ENSG00000138617
hsa-mir-3714	ENSG00000173218
hsa-mir-3714	ENSG00000169905
hsa-mir-3714	ENSG00000167716
hsa-mir-3714	ENSG00000151233
hsa-mir-3714	ENSG00000181852
hsa-mir-3714	ENSG00000168214
hsa-mir-3714	ENSG00000152939
hsa-mir-3714	ENSG00000101236
hsa-mir-3714	ENSG00000100320
hsa-mir-3714	ENSG00000178567
hsa-mir-3714	ENSG00000165410
hsa-mir-3714	ENSG00000155380
hsa-mir-3714	ENSG00000175220
hsa-mir-3714	ENSG00000149792
hsa-mir-3714	ENSG00000104881
hsa-mir-3714	ENSG00000124767
hsa-mir-3714	ENSG00000159388
hsa-mir-3714	ENSG00000178996
hsa-mir-378b	ENSG00000142408
hsa-mir-378c	ENSG00000134108
hsa-mir-378c	ENSG00000179051
hsa-mir-378e	ENSG00000134108
hsa-mir-378f	ENSG00000142408
hsa-mir-378f	ENSG00000100811
hsa-mir-378g	ENSG00000037757
hsa-mir-378g	ENSG00000108306
hsa-mir-378g	ENSG00000115977
hsa-mir-378g	ENSG00000114302
hsa-mir-378g	ENSG00000137507
hsa-mir-378g	ENSG00000143772
hsa-mir-378i	ENSG00000084093
hsa-mir-378i	ENSG00000101489
hsa-mir-378j	ENSG00000172888
hsa-mir-3907	ENSG00000185252
hsa-mir-3907	ENSG00000248905
hsa-mir-3907	ENSG00000147123
hsa-mir-3907	ENSG00000145740
hsa-mir-3908	ENSG00000152217
hsa-mir-3908	ENSG00000094916
hsa-mir-3909	ENSG00000196233
hsa-mir-3909	ENSG00000080845
hsa-mir-3909	ENSG00000020577
hsa-mir-3909	ENSG00000101290
hsa-mir-3909	ENSG00000149179
hsa-mir-3909	ENSG00000105281
hsa-mir-3911	ENSG00000143190
hsa-mir-3911	ENSG00000198792
hsa-mir-3911	ENSG00000179833
hsa-mir-3911	ENSG00000120727
hsa-mir-3911	ENSG00000172840
hsa-mir-3911	ENSG00000090776
hsa-mir-3911	ENSG00000145012
hsa-mir-3915	ENSG00000142541
hsa-mir-3915	ENSG00000169247
hsa-mir-3915	ENSG00000183454
hsa-mir-3916	ENSG00000159140
hsa-mir-3916	ENSG00000119283
hsa-mir-3916	ENSG00000140320
hsa-mir-3916	ENSG00000124440
hsa-mir-3916	ENSG00000196230
hsa-mir-3916	ENSG00000278540
hsa-mir-3916	ENSG00000110987
hsa-mir-3916	ENSG00000118971
hsa-mir-3916	ENSG00000163728
hsa-mir-3916	ENSG00000172020
hsa-mir-3918	ENSG00000183826
hsa-mir-3918	ENSG00000141905
hsa-mir-3918	ENSG00000172346
hsa-mir-3918	ENSG00000012061
hsa-mir-3918	ENSG00000197548
hsa-mir-3919	ENSG00000006432
hsa-mir-3919	ENSG00000155744
hsa-mir-3919	ENSG00000182158
hsa-mir-3919	ENSG00000138757
hsa-mir-3919	ENSG00000154781
hsa-mir-3919	ENSG00000129422
hsa-mir-3919	ENSG00000149187
hsa-mir-3919	ENSG00000129295
hsa-mir-3919	ENSG00000136943
hsa-mir-3921	ENSG00000144843
hsa-mir-3921	ENSG00000108256
hsa-mir-3921	ENSG00000089041
hsa-mir-3921	ENSG00000198131
hsa-mir-3923	ENSG00000084733
hsa-mir-3924	ENSG00000136146
hsa-mir-3924	ENSG00000134198
hsa-mir-3924	ENSG00000155506
hsa-mir-3924	ENSG00000102780
hsa-mir-3924	ENSG00000163605
hsa-mir-3924	ENSG00000177888
hsa-mir-3924	ENSG00000175782
hsa-mir-3924	ENSG00000154654
hsa-mir-3924	ENSG00000162599
hsa-mir-3929	ENSG00000161405
hsa-mir-3929	ENSG00000167118
hsa-mir-3929	ENSG00000134852
hsa-mir-3929	ENSG00000143549
hsa-mir-3929	ENSG00000161634
hsa-mir-3929	ENSG00000067208
hsa-mir-3929	ENSG00000168172
hsa-mir-3929	ENSG00000198466
hsa-mir-3929	ENSG00000137812
hsa-mir-3929	ENSG00000157214
hsa-mir-3929	ENSG00000133687
hsa-mir-3929	ENSG00000185585
hsa-mir-3929	ENSG00000156030
hsa-mir-3929	ENSG00000196459
hsa-mir-3929	ENSG00000029364
hsa-mir-3929	ENSG00000172840
hsa-mir-3929	ENSG00000090659
hsa-mir-3929	ENSG00000090615
hsa-mir-3929	ENSG00000110911
hsa-mir-3929	ENSG00000167378
hsa-mir-3929	ENSG00000182534
hsa-mir-3929	ENSG00000175106
hsa-mir-3929	ENSG00000057252
hsa-mir-3935	ENSG00000265491
hsa-mir-3936	ENSG00000067560
hsa-mir-3936	ENSG00000176095
hsa-mir-3936	ENSG00000108518
hsa-mir-3941	ENSG00000182022
hsa-mir-3941	ENSG00000112715
hsa-mir-3941	ENSG00000186687
hsa-mir-3941	ENSG00000134198
hsa-mir-3941	ENSG00000033800
hsa-mir-3941	ENSG00000108219
hsa-mir-3941	ENSG00000154945
hsa-mir-3941	ENSG00000102362
hsa-mir-3941	ENSG00000174437
hsa-mir-3941	ENSG00000116539
hsa-mir-3941	ENSG00000176542
hsa-mir-3941	ENSG00000165209
hsa-mir-3941	ENSG00000182378
hsa-mir-3941	ENSG00000076641
hsa-mir-3941	ENSG00000196632
hsa-mir-3941	ENSG00000164161
hsa-mir-3941	ENSG00000131389
hsa-mir-3941	ENSG00000127334
hsa-mir-3941	ENSG00000179542
hsa-mir-3943	ENSG00000175662
hsa-mir-3943	ENSG00000162734
hsa-mir-3943	ENSG00000100227
hsa-mir-3943	ENSG00000089685
hsa-mir-3945	ENSG00000165416
hsa-mir-3972	ENSG00000181610
hsa-mir-3972	ENSG00000213463
hsa-mir-3972	ENSG00000169155
hsa-mir-3973	ENSG00000158711
hsa-mir-3973	ENSG00000196233
hsa-mir-3975	ENSG00000111530
hsa-mir-3975	ENSG00000121671
hsa-mir-3975	ENSG00000160049
hsa-mir-3976	ENSG00000145332
hsa-mir-3976	ENSG00000110987
hsa-mir-3977	ENSG00000198901
hsa-mir-3977	ENSG00000186591
hsa-mir-3978	ENSG00000140992
hsa-mir-3978	ENSG00000141052
hsa-mir-3978	ENSG00000169967
hsa-mir-3978	ENSG00000163635
hsa-mir-3978	ENSG00000179051
hsa-mir-421	ENSG00000169598
hsa-mir-421	ENSG00000167964
hsa-mir-421	ENSG00000215301
hsa-mir-421	ENSG00000170471
hsa-mir-421	ENSG00000143294
hsa-mir-421	ENSG00000142082
hsa-mir-421	ENSG00000113580
hsa-mir-422a	ENSG00000164379
hsa-mir-422a	ENSG00000101489
hsa-mir-4251	ENSG00000074416
hsa-mir-4251	ENSG00000164938
hsa-mir-4251	ENSG00000144589
hsa-mir-4251	ENSG00000178662
hsa-mir-4251	ENSG00000169926
hsa-mir-4251	ENSG00000159692
hsa-mir-4251	ENSG00000288701
hsa-mir-4251	ENSG00000072952
hsa-mir-4252	ENSG00000198521
hsa-mir-4252	ENSG00000065923
hsa-mir-4252	ENSG00000181896
hsa-mir-4252	ENSG00000175155
hsa-mir-4252	ENSG00000115112
hsa-mir-4252	ENSG00000144339
hsa-mir-4252	ENSG00000197472
hsa-mir-4252	ENSG00000160551
hsa-mir-4252	ENSG00000109118
hsa-mir-4252	ENSG00000115421
hsa-mir-4252	ENSG00000162408
hsa-mir-4252	ENSG00000099942
hsa-mir-4252	ENSG00000119638
hsa-mir-4253	ENSG00000166471
hsa-mir-4253	ENSG00000157823
hsa-mir-4253	ENSG00000100926
hsa-mir-4253	ENSG00000165416
hsa-mir-4254	ENSG00000171475
hsa-mir-4254	ENSG00000167208
hsa-mir-4254	ENSG00000185436
hsa-mir-4254	ENSG00000101098
hsa-mir-4254	ENSG00000196700
hsa-mir-4254	ENSG00000197045
hsa-mir-4254	ENSG00000138071
hsa-mir-4255	ENSG00000185728
hsa-mir-4255	ENSG00000204977
hsa-mir-4255	ENSG00000174574
hsa-mir-4255	ENSG00000170759
hsa-mir-4257	ENSG00000244687
hsa-mir-4257	ENSG00000118263
