mirnaid	ensembl_gene_id
hsa-miR-450b-5p	ENSG00000216001
hsa-miR-451a	ENSG00000284565
hsa-miR-452-3p	ENSG00000283751
hsa-miR-452-5p	ENSG00000283751
hsa-miR-4521	ENSG00000283160
hsa-miR-454-3p	ENSG00000211514
hsa-miR-454-5p	ENSG00000211514
hsa-miR-455-3p	ENSG00000207726
hsa-miR-455-5p	ENSG00000207726
hsa-miR-4638-3p	ENSG00000264732
hsa-miR-4652-5p	ENSG00000265423
hsa-miR-4660	ENSG00000263407
hsa-miR-4661-5p	ENSG00000266194
hsa-miR-4662a-5p	ENSG00000283609
hsa-miR-4664-3p	ENSG00000265660
hsa-miR-4668-3p	ENSG00000266315
hsa-miR-4677-3p	ENSG00000265201
hsa-miR-4709-3p	ENSG00000283944
hsa-miR-4724-5p	ENSG00000284424
hsa-miR-4728-3p	ENSG00000265178
hsa-miR-4732-3p	ENSG00000284085
hsa-miR-4742-3p	ENSG00000266618
hsa-miR-4746-5p	ENSG00000266437
hsa-miR-4772-3p	ENSG00000264764
hsa-miR-4772-5p	ENSG00000264764
hsa-miR-4786-5p	ENSG00000264279
hsa-miR-4787-3p	ENSG00000272543
hsa-miR-483-3p	ENSG00000207805
hsa-miR-483-5p	ENSG00000207805
hsa-miR-484	ENSG00000283736
hsa-miR-485-3p	ENSG00000208027
hsa-miR-485-5p	ENSG00000208027
hsa-miR-486-3p	ENSG00000274705
hsa-miR-486-5p	ENSG00000274705
hsa-miR-487a-3p	ENSG00000207742
hsa-miR-487a-5p	ENSG00000207742
hsa-miR-487b-3p	ENSG00000207754
hsa-miR-491-3p	ENSG00000207609
hsa-miR-491-5p	ENSG00000207609
hsa-miR-493-3p	ENSG00000207989
hsa-miR-493-5p	ENSG00000207989
hsa-miR-494-3p	ENSG00000194717
hsa-miR-495-3p	ENSG00000207743
hsa-miR-496	ENSG00000207961
hsa-miR-497-3p	ENSG00000284027
hsa-miR-497-5p	ENSG00000284027
hsa-miR-4999-5p	ENSG00000265390
hsa-miR-5000-3p	ENSG00000263909
hsa-miR-500a-3p	ENSG00000207785
hsa-miR-500a-5p	ENSG00000207785
hsa-miR-500b-3p	ENSG00000239057
hsa-miR-500b-5p	ENSG00000239057
hsa-miR-501-3p	ENSG00000211538
hsa-miR-501-5p	ENSG00000211538
hsa-miR-5010-3p	ENSG00000283929
hsa-miR-502-3p	ENSG00000272080
hsa-miR-502-5p	ENSG00000272080
hsa-miR-503-3p	ENSG00000208005
hsa-miR-503-5p	ENSG00000208005
hsa-miR-504-5p	ENSG00000207800
hsa-miR-505-3p	ENSG00000207633
hsa-miR-505-5p	ENSG00000207633
hsa-miR-508-3p	ENSG00000207589
hsa-miR-509-3p	ENSG00000208000
hsa-miR-511-3p	ENSG00000207938
hsa-miR-511-5p	ENSG00000207938
hsa-miR-512-3p	ENSG00000207645
hsa-miR-514a-3p	ENSG00000207868
hsa-miR-516a-5p	ENSG00000207767
hsa-miR-517a-3p	ENSG00000207734
hsa-miR-517b-3p	ENSG00000207837
hsa-miR-5187-5p	ENSG00000284035
hsa-miR-518b	ENSG00000207862
hsa-miR-519a-5p	ENSG00000207992
hsa-miR-520a-3p	ENSG00000207594
hsa-miR-526b-5p	ENSG00000207580
hsa-miR-532-3p	ENSG00000207758
hsa-miR-532-5p	ENSG00000207758
hsa-miR-539-3p	ENSG00000202560
hsa-miR-539-5p	ENSG00000202560
hsa-miR-541-3p	ENSG00000216179
hsa-miR-542-3p	ENSG00000207784
hsa-miR-542-5p	ENSG00000207784
hsa-miR-543	ENSG00000212040
hsa-miR-545-5p	ENSG00000207820
hsa-miR-548b-3p	ENSG00000207982
hsa-miR-548o-3p	ENSG00000221510
hsa-miR-548v	ENSG00000265520
hsa-miR-550a-3-5p	ENSG00000212024
hsa-miR-550a-3p	ENSG00000283237
hsa-miR-550a-5p	ENSG00000283237
hsa-miR-551b-3p	ENSG00000207717
hsa-miR-5586-5p	ENSG00000263629
hsa-miR-5683	ENSG00000283616
hsa-miR-5684	ENSG00000263800
hsa-miR-5694	ENSG00000265993
hsa-miR-5698	ENSG00000263987
hsa-miR-574-3p	ENSG00000207944
hsa-miR-576-5p	ENSG00000207988
hsa-miR-577	ENSG00000207931
hsa-miR-579-5p	ENSG00000207956
hsa-miR-581	ENSG00000207627
hsa-miR-582-3p	ENSG00000202601
hsa-miR-582-5p	ENSG00000202601
hsa-miR-584-5p	ENSG00000207714
hsa-miR-585-3p	ENSG00000207619
hsa-miR-585-5p	ENSG00000207619
hsa-miR-589-3p	ENSG00000207973
hsa-miR-589-5p	ENSG00000207973
hsa-miR-590-3p	ENSG00000207741
hsa-miR-590-5p	ENSG00000207741
hsa-miR-592	ENSG00000207692
hsa-miR-598-3p	ENSG00000207600
hsa-miR-605-5p	ENSG00000207813
hsa-miR-615-3p	ENSG00000207571
hsa-miR-616-3p	ENSG00000208028
hsa-miR-616-5p	ENSG00000208028
hsa-miR-618	ENSG00000208022
hsa-miR-624-5p	ENSG00000207952
hsa-miR-625-3p	ENSG00000207781
hsa-miR-625-5p	ENSG00000207781
hsa-miR-627-5p	ENSG00000207712
hsa-miR-628-3p	ENSG00000283891
hsa-miR-628-5p	ENSG00000283891
hsa-miR-629-3p	ENSG00000207965
hsa-miR-629-5p	ENSG00000207965
hsa-miR-639	ENSG00000283822
hsa-miR-642a-5p	ENSG00000207773
hsa-miR-6499-5p	ENSG00000276622
hsa-miR-6503-5p	ENSG00000275344
hsa-miR-6507-5p	ENSG00000274056
hsa-miR-6509-5p	ENSG00000277138
hsa-miR-651-5p	ENSG00000207628
hsa-miR-6510-3p	ENSG00000283796
hsa-miR-6511b-3p	ENSG00000284008
hsa-miR-652-3p	ENSG00000208013
hsa-miR-652-5p	ENSG00000208013
hsa-miR-653-3p	ENSG00000208014
hsa-miR-653-5p	ENSG00000208014
hsa-miR-654-3p	ENSG00000207934
hsa-miR-654-5p	ENSG00000207934
hsa-miR-655-3p	ENSG00000207646
hsa-miR-656-3p	ENSG00000207959
hsa-miR-659-5p	ENSG00000207696
hsa-miR-660-5p	ENSG00000207970
hsa-miR-664a-3p	ENSG00000281696
hsa-miR-664a-5p	ENSG00000281696
hsa-miR-664b-3p	ENSG00000284450
hsa-miR-665	ENSG00000283159
hsa-miR-671-3p	ENSG00000284191
hsa-miR-671-5p	ENSG00000284191
hsa-miR-6715a-3p	ENSG00000276857
hsa-miR-6716-3p	ENSG00000284246
hsa-miR-6718-5p	ENSG00000275518
hsa-miR-6720-3p	ENSG00000275859
hsa-miR-675-3p	ENSG00000284010
hsa-miR-6755-5p	ENSG00000283744
hsa-miR-676-3p	ENSG00000211991
hsa-miR-6761-5p	ENSG00000274697
hsa-miR-6777-5p	ENSG00000274111
hsa-miR-6802-3p	ENSG00000278328
hsa-miR-6806-3p	ENSG00000277588
hsa-miR-6820-3p	ENSG00000284289
hsa-miR-6837-3p	ENSG00000284067
hsa-miR-6842-3p	ENSG00000273836
hsa-miR-6854-5p	ENSG00000278412
hsa-miR-6892-5p	ENSG00000278449
hsa-miR-7-1-3p	ENSG00000284179
hsa-miR-7-5p	ENSG00000284179
hsa-miR-708-3p	ENSG00000211997
hsa-miR-708-5p	ENSG00000211997
hsa-miR-7156-5p	ENSG00000276081
hsa-miR-744-3p	ENSG00000266297
hsa-miR-744-5p	ENSG00000266297
hsa-miR-758-3p	ENSG00000211582
hsa-miR-758-5p	ENSG00000211582
hsa-miR-760	ENSG00000211575
hsa-miR-766-3p	ENSG00000211578
hsa-miR-769-3p	ENSG00000211580
hsa-miR-769-5p	ENSG00000211580
hsa-miR-7702	ENSG00000274263
hsa-miR-7705	ENSG00000284570
hsa-miR-7706	ENSG00000284160
hsa-miR-874-3p	ENSG00000216009
hsa-miR-874-5p	ENSG00000216009
hsa-miR-877-5p	ENSG00000216101
hsa-miR-885-5p	ENSG00000216135
hsa-miR-887-3p	ENSG00000216077
hsa-miR-887-5p	ENSG00000216077
hsa-miR-889-3p	ENSG00000216099
hsa-miR-891a-5p	ENSG00000216056
hsa-miR-9-3p	ENSG00000207933
hsa-miR-9-5p	ENSG00000207933
hsa-miR-92a-1-5p	ENSG00000283705
hsa-miR-92a-3p	ENSG00000283705
hsa-miR-92b-3p	ENSG00000284586
hsa-miR-92b-5p	ENSG00000284586
hsa-miR-93-3p	ENSG00000207757
hsa-miR-93-5p	ENSG00000207757
hsa-miR-934	ENSG00000216060
hsa-miR-935	ENSG00000284583
hsa-miR-937-3p	ENSG00000284224
hsa-miR-939-5p	ENSG00000284310
hsa-miR-940	ENSG00000284346
hsa-miR-942-3p	ENSG00000215930
hsa-miR-942-5p	ENSG00000215930
hsa-miR-944	ENSG00000216058
hsa-miR-95-3p	ENSG00000207807
hsa-miR-96-5p	ENSG00000199158
hsa-miR-98-3p	ENSG00000271886
hsa-miR-98-5p	ENSG00000271886
hsa-miR-99a-3p	ENSG00000207638
hsa-miR-99a-5p	ENSG00000207638
hsa-miR-99b-3p	ENSG00000207550
hsa-miR-99b-5p	ENSG00000207550
