ensembl_gene_id	value
ENSG00000106701	1.10274425946084
ENSG00000231305	1.36319306249263
ENSG00000163704	1.64330944118257
ENSG00000152495	1.51067946483145
ENSG00000169926	-1.05330726083815
ENSG00000143190	0.609243995595326
ENSG00000184207	0.902126301244181
ENSG00000168546	-2.03529382830041
ENSG00000110422	-0.732948328920283
ENSG00000077232	0.703867058491168
ENSG00000167646	2.55160730617783
ENSG00000169627	1.49396427324842
ENSG00000188739	1.12301957336138
ENSG00000172840	-0.865188511753691
ENSG00000158169	0.966398688002182
ENSG00000115241	0.574222772814598
ENSG00000168356	-1.46584406735103
ENSG00000160404	0.851582470373343
ENSG00000125885	0.97498052673306
ENSG00000238099	-2.09138812292485
ENSG00000150457	-1.11489643104584
ENSG00000073921	-0.593996368596135
ENSG00000172137	-2.86812391021936
ENSG00000205213	-1.71962008612558
ENSG00000136908	0.615353327769425
ENSG00000116786	-0.630804547085945
ENSG00000197372	0.94715113370146
ENSG00000153363	1.14004741991539
ENSG00000174738	-0.872418265555327
ENSG00000235770	1.89170950717228
ENSG00000133216	1.40980269986396
ENSG00000023892	1.13049920918982
ENSG00000156876	0.833113726884122
ENSG00000128973	0.840171151268068
ENSG00000130477	2.60844634117683
ENSG00000092445	-1.40579413401846
ENSG00000168952	-2.06878112203512
ENSG00000108602	-2.75757007149947
ENSG00000250479	-1.10801504619553
ENSG00000154511	-1.09053583814149
ENSG00000144485	1.69816368939445
ENSG00000164197	-1.30191272241732
ENSG00000129151	-3.4961523541584
ENSG00000147576	-1.55588730393009
ENSG00000280079	1.84915583825589
ENSG00000179388	-2.4360487042077
ENSG00000166224	0.759237994243825
ENSG00000273026	1.20807931726952
ENSG00000133302	0.743186994999055
ENSG00000237238	-2.13717377396028
ENSG00000105612	0.632263340078539
ENSG00000217801	1.52487041620925
ENSG00000164776	-1.40044417164331
ENSG00000110906	-0.535837137879806
ENSG00000106789	1.38892139399214
ENSG00000105778	0.702756655790531
ENSG00000173692	0.614023388367913
ENSG00000132432	0.927138076412271
ENSG00000131652	0.68896951042437
ENSG00000186417	-2.16412116394178
ENSG00000164096	-0.607061885505884
ENSG00000113391	-0.735689049549568
ENSG00000117308	1.15480492190932
ENSG00000178896	0.945749116673655
ENSG00000166670	3.26865960093325
ENSG00000152284	-1.75406226813989
ENSG00000106178	-2.63025331344699
ENSG00000105865	0.920432884247331
ENSG00000100276	-1.52142501274438
ENSG00000164542	1.09334625578277
ENSG00000112175	-3.08394265118425
ENSG00000164088	-0.751128402651316
ENSG00000225914	-1.6993605883804
ENSG00000105429	-0.845074729453543
ENSG00000177084	0.823834230629457
ENSG00000141750	-4.51789147282421
ENSG00000144935	-1.05837016996824
ENSG00000261220	1.63065757562988
ENSG00000182325	0.986788115868771
ENSG00000185900	1.10240353068971
ENSG00000259877	-0.969388745633113
ENSG00000254951	-2.0904230874019
ENSG00000111962	-1.4775256842659
ENSG00000214900	1.6576730397825
ENSG00000123159	0.900429840332298
ENSG00000132376	-0.697415290099153
ENSG00000254602	-1.69488120420285
ENSG00000284308	1.60795822627869
ENSG00000175931	0.733953391470014
ENSG00000183287	-1.94781930488445
ENSG00000100290	1.79698726707721
ENSG00000100911	0.868572908357999
ENSG00000231806	2.49599026693848
ENSG00000154027	-2.82318328674795
ENSG00000261136	1.73416784875114
ENSG00000272468	2.26827953462465
ENSG00000239697	-0.973345956750366
ENSG00000174145	-2.55531264681456
ENSG00000074842	0.695584190851845
ENSG00000254854	1.52444237535609
ENSG00000197329	-1.20331601524222
ENSG00000172458	-1.33152330631687
ENSG00000007952	1.34117479750222
ENSG00000005001	1.66205150438787
ENSG00000114656	1.73755327735344
ENSG00000008710	-0.867092743398353
ENSG00000227502	1.45227814229935
ENSG00000231407	1.71692599397916
ENSG00000146678	-2.56354492550374
ENSG00000115295	-1.60131275859566
ENSG00000164919	1.9827297350134
ENSG00000008300	2.09795303853205
ENSG00000143621	0.778538664949969
ENSG00000108829	0.937368134405388
ENSG00000101255	1.22922817824804
ENSG00000196547	-0.949132299749606
ENSG00000105270	-1.13481736716165
ENSG00000224238	-1.87313250349484
ENSG00000187608	2.22351032366444
ENSG00000167461	0.742806193536376
ENSG00000123388	3.71149491957584
ENSG00000125637	0.959431720574183
ENSG00000260917	-1.16665987778899
ENSG00000128052	-1.11996418085592
ENSG00000160766	1.22462915541804
ENSG00000107863	-0.920644023322051
ENSG00000185561	-1.30448963456437
ENSG00000176393	0.740672538249539
ENSG00000025039	-1.49875717231077
ENSG00000174799	0.690994595821328
ENSG00000185345	-1.40658988164707
ENSG00000160188	2.12498799591842
ENSG00000099785	-0.677513328829895
ENSG00000105063	0.623378542398089
ENSG00000182183	1.54148821951455
ENSG00000184005	-1.31018694509257
ENSG00000157020	0.693155609265687
ENSG00000171150	-0.676344717610312
ENSG00000143368	0.803366102498046
ENSG00000257743	-3.24858020282616
ENSG00000184047	1.12256220308418
ENSG00000275437	1.64729744616754
ENSG00000131351	0.981877173811601
ENSG00000283031	-1.73490004418053
ENSG00000165704	0.869574469005365
ENSG00000031081	-1.0621775384182
ENSG00000107560	-0.558002434821208
ENSG00000088035	0.763443059492545
ENSG00000112473	0.742565675482614
ENSG00000136379	1.24649820519073
ENSG00000204789	-1.90015744220281
ENSG00000124357	0.797541430877442
ENSG00000196233	0.670853536892444
ENSG00000143543	0.924553976864412
ENSG00000107371	0.958131264637586
ENSG00000188483	1.18468884540252
ENSG00000254973	1.73843283017123
ENSG00000168004	-3.14584118814791
ENSG00000276966	2.88646977119914
ENSG00000265354	0.614785970476394
ENSG00000253368	-1.63159231817829
ENSG00000095713	-2.59878853990317
ENSG00000089094	0.656606140279204
ENSG00000280304	-1.62335220566435
ENSG00000264707	1.43294536568077
ENSG00000169895	0.784842391026425
ENSG00000167987	0.783657991661312
ENSG00000138709	0.696882786988084
ENSG00000148411	-0.988642365400998
ENSG00000073282	-2.89712186257791
ENSG00000088356	0.884077602958787
ENSG00000164935	2.26551402131967
ENSG00000123095	-1.56987250789437
ENSG00000159055	0.818795264705611
ENSG00000135678	-1.48129136539153
ENSG00000034239	-2.37598776306235
ENSG00000083093	0.638599441219599
ENSG00000106123	-1.87410724061665
ENSG00000240771	-1.01375229736391
ENSG00000233030	2.35173168912337
ENSG00000163472	1.09599410048312
ENSG00000131435	-1.59616046716644
ENSG00000156709	0.935276500629493
ENSG00000167004	0.781076109932187
ENSG00000214050	1.76307888351532
ENSG00000153898	1.61058625083144
ENSG00000163659	-1.12405347296584
ENSG00000172336	0.645860048539036
ENSG00000184557	-1.66548595688433
ENSG00000135845	0.795895665734991
ENSG00000204991	1.36197966599746
ENSG00000169495	1.93712795755913
ENSG00000121361	-1.34096686994946
ENSG00000175262	1.9183026269437
ENSG00000169223	0.808355405637874
ENSG00000099957	-1.89768510796927
ENSG00000198865	-1.18714908631749
ENSG00000279805	-1.50864073434465
ENSG00000261061	1.40165637173336
ENSG00000097021	1.13471411947957
ENSG00000146090	-2.66157838628178
ENSG00000135124	0.918432793095922
ENSG00000188641	-1.22212124348856
ENSG00000096092	0.897483194963686
ENSG00000198216	1.91354929163034
ENSG00000152705	1.12348690132385
ENSG00000286250	-2.55680945955892
ENSG00000186462	-2.17836489255927
ENSG00000248671	1.34064446667096
ENSG00000185339	-1.1582851900163
ENSG00000103245	0.911209989260732
ENSG00000267795	2.29861645665898
ENSG00000118785	2.49448383658441
ENSG00000100994	-0.850687550621592
ENSG00000115091	0.631671159704754
ENSG00000177301	-2.15301389461543
ENSG00000196510	0.639048822300653
ENSG00000105219	2.60309405561662
ENSG00000185920	-1.42739216825622
ENSG00000225194	-2.26082836695222
ENSG00000182489	1.67785140892609
ENSG00000244405	-1.21932397109712
ENSG00000169432	-1.52992263408423
ENSG00000080293	-1.82467980943883
ENSG00000262468	1.31569307350855
ENSG00000157212	0.838261570043067
ENSG00000185803	0.980236562948407
ENSG00000140285	-1.71994435187236
ENSG00000151491	-0.997949920533961
ENSG00000048140	0.665332879552844
ENSG00000055211	-0.575614967417719
ENSG00000011132	0.80239962773657
ENSG00000142252	1.21037593783498
ENSG00000104756	-0.902305468824585
ENSG00000141956	0.58143256031494
ENSG00000167670	0.887199975271792
ENSG00000128564	2.96973401683371
ENSG00000161057	0.640823080598033
ENSG00000175395	-0.719247392677038
ENSG00000146859	-0.9223988383164
ENSG00000041802	0.544666367785951
ENSG00000182836	-2.60039444802507
ENSG00000251151	3.09323996910737
ENSG00000149294	-2.13080650020902
ENSG00000245293	-1.4952952610548
ENSG00000100401	0.733315208784094
ENSG00000063046	-0.697207845782672
ENSG00000188263	2.57842828570452
ENSG00000100146	-4.47217487446025
ENSG00000279738	1.14672692573138
ENSG00000063241	0.905727489376339
ENSG00000088320	-1.3901805089465
ENSG00000127884	-0.781316870534569
ENSG00000213967	1.67896270049987
ENSG00000136631	0.78413511518386
ENSG00000196684	2.18407174303458
ENSG00000205155	0.874291141233826
ENSG00000124635	2.22015465916202
ENSG00000169118	0.659125595876681
ENSG00000177200	-0.77200927302973
ENSG00000164535	0.656463353006428
ENSG00000180340	1.16398773959234
ENSG00000250266	-1.86411043054079
ENSG00000174567	1.80559089855833
ENSG00000272654	0.995724666864597
ENSG00000145391	-0.829182036539037
ENSG00000033100	0.63116081861699
ENSG00000167992	-1.476647063714
ENSG00000233682	1.98356459131352
ENSG00000167193	-0.600252013739212
ENSG00000180398	-0.652030581319975
ENSG00000107140	-0.617218194101137
ENSG00000103353	0.643997770963862
ENSG00000179841	1.66957526931953
ENSG00000116729	-1.72637967794294
ENSG00000126878	-1.94135554793835
ENSG00000189058	-2.9206418933393
ENSG00000101935	1.03944721953617
ENSG00000113328	-0.794319512797359
ENSG00000156711	0.849022790942779
ENSG00000124571	0.814563371654389
ENSG00000229847	-1.87409191893732
ENSG00000140678	1.2854658350815
ENSG00000139890	1.53926297475548
ENSG00000137726	-1.22939676547348
ENSG00000143612	0.687132747647913
ENSG00000070614	-0.829709736589885
ENSG00000152767	1.08138811590681
ENSG00000177697	-0.799240847979949
ENSG00000113396	-2.95739617412014
ENSG00000102858	0.617724529700054
ENSG00000181789	0.612564522601022
ENSG00000144040	1.45079677279852
ENSG00000257038	-1.41724638102236
ENSG00000171476	1.4970592442402
ENSG00000116396	-1.20133471073683
ENSG00000180875	-2.24556872835402
ENSG00000142784	-0.687250306316174
ENSG00000153551	-1.52363418952465
ENSG00000120802	0.823494492269985
ENSG00000155363	0.753821378168989
ENSG00000065618	-3.5077969142983
ENSG00000128346	-1.32507302401615
ENSG00000143314	0.910820404090268
ENSG00000147669	0.879639482048551
ENSG00000134490	0.890415306701393
ENSG00000188603	1.44000753934922
ENSG00000144229	-2.01867392832391
ENSG00000117632	1.26478196008617
ENSG00000173638	1.1090174333772
ENSG00000145494	0.945849857447387
ENSG00000140941	-0.667021483000009
ENSG00000165457	-1.87450395573305
ENSG00000120949	-1.5783901680708
ENSG00000175279	1.11717435612866
ENSG00000272097	1.17136059560494
ENSG00000175899	-1.35150212869755
ENSG00000198576	-2.69895361199567
ENSG00000205502	-2.40710243338687
ENSG00000137573	1.59887820150969
ENSG00000170222	-0.694214504638108
ENSG00000138658	0.971437534497074
ENSG00000137672	-1.12797720021801
ENSG00000188486	0.944802952537762
ENSG00000167749	2.74273179397973
ENSG00000185838	1.24808109920305
ENSG00000232093	1.26534307035787
ENSG00000271784	1.44447762988882
ENSG00000260633	-1.58461966024959
ENSG00000171243	-3.51077105443666
ENSG00000115392	0.989844285308191
ENSG00000128655	-1.9467215699165
ENSG00000198258	0.66245016707215
ENSG00000253438	1.50145850744363
ENSG00000163412	-0.934310730967427
ENSG00000213904	-1.50265377138503
ENSG00000229237	1.21243886322313
ENSG00000123358	-2.0007604881744
ENSG00000184616	1.10317532694324
ENSG00000206538	-1.55799565013997
ENSG00000186074	1.28582943035657
ENSG00000117395	0.750950165157675
ENSG00000162910	0.704040627018536
ENSG00000213057	1.58658730551021
ENSG00000139343	0.827782248368945
ENSG00000163083	-1.77166475812124
ENSG00000196878	-2.23755764347736
ENSG00000162496	-1.17967403187597
ENSG00000231170	-1.56081793354751
ENSG00000287401	-1.6656298553175
ENSG00000109743	-1.07191437284648
ENSG00000159352	0.659510503255439
ENSG00000106399	0.818396659836827
ENSG00000224307	-1.57842929358093
ENSG00000225938	-1.49380505742961
ENSG00000135318	-1.40255563147626
ENSG00000136999	-1.72243183151946
ENSG00000162069	1.72669979229853
ENSG00000134775	-1.48254283295181
ENSG00000223485	1.84718714345781
ENSG00000166451	1.37641666643007
ENSG00000260810	1.91485095638054
ENSG00000258819	-1.74371446163249
ENSG00000058262	0.547139097974701
ENSG00000119185	-0.833521060871719
ENSG00000181652	1.74086192100597
ENSG00000078401	-1.85042982257004
ENSG00000105173	1.97334419801974
ENSG00000187118	0.983624664038013
ENSG00000161904	0.599837183325348
ENSG00000162896	-4.21736461276076
ENSG00000017427	-1.93051174768927
ENSG00000179826	-2.72051674605038
ENSG00000135114	2.11590481682529
ENSG00000038945	1.42725188125588
ENSG00000186891	1.85069770762305
ENSG00000196890	2.93548560825536
ENSG00000132329	2.18712125143799
ENSG00000137203	1.53388455683627
ENSG00000259330	-0.972716848970359
ENSG00000117682	-0.603592709283059
ENSG00000261236	1.18059622652134
ENSG00000204922	1.00563579331369
ENSG00000266835	1.32348759797289
ENSG00000177189	-1.08743183171549
ENSG00000141527	1.41355457167665
ENSG00000004779	0.645206127361036
ENSG00000111639	0.691412760085476
ENSG00000279539	1.36249150107519
ENSG00000178573	-1.07486720176123
ENSG00000146232	0.89776037121587
ENSG00000093144	-1.11139307608761
ENSG00000141294	1.8551576239214
ENSG00000150961	0.87674069345908
ENSG00000170633	0.530576173107832
ENSG00000138182	1.00938167468245
ENSG00000100150	0.709492548935739
ENSG00000112902	-1.47185260463134
ENSG00000101842	1.87616100688119
ENSG00000161671	0.817806474239761
ENSG00000023572	0.734885514140903
ENSG00000175874	1.86732887236949
ENSG00000114626	-0.818818294358619
ENSG00000256124	-3.1322280387348
ENSG00000160539	-1.20884101680561
ENSG00000136531	-2.28559596878872
ENSG00000109775	-0.616599336769915
ENSG00000223509	-1.05626518339199
ENSG00000170779	0.940998435569287
ENSG00000162757	0.915010576990779
ENSG00000075234	-0.844651385069558
ENSG00000178878	-1.43735574179031
ENSG00000214548	-1.76027624753237
ENSG00000091409	-1.35057832952999
ENSG00000071242	-0.990885263641273
ENSG00000074660	-0.868696435339779
ENSG00000151655	-2.31388324938772
ENSG00000106588	1.16741319521763
ENSG00000257084	1.57739195440153
ENSG00000135604	-1.38864702601829
ENSG00000234810	-2.00674857550025
ENSG00000159069	-0.648745498040479
ENSG00000254369	-1.87431581199027
ENSG00000146904	1.04358065975899
ENSG00000215301	-0.404679038913877
ENSG00000148357	-1.91309026573192
ENSG00000117450	0.77639854564506
ENSG00000176853	0.730466907120191
ENSG00000116833	-1.19388646986721
ENSG00000182700	-0.875361163212644
ENSG00000006453	1.07967516036677
ENSG00000133422	0.724604515478685
ENSG00000261159	1.51240995106124
ENSG00000129292	0.791999033205171
ENSG00000134853	-1.60351316641666
ENSG00000153814	-0.902032081597617
ENSG00000221869	-1.39855951396911
ENSG00000111229	0.539972413729085
ENSG00000136143	-0.638275211306136
ENSG00000151466	0.710167212510439
ENSG00000278058	-1.33057670662979
ENSG00000267750	2.32872872447144
ENSG00000136153	1.15141535180513
ENSG00000172554	-2.14930537219181
ENSG00000150990	0.709413435930806
ENSG00000173812	-0.603962044825741
ENSG00000216937	1.02130215305411
ENSG00000138738	-1.03510633397205
ENSG00000125970	0.66223631693659
ENSG00000118971	-1.21885520856964
ENSG00000113163	-0.676850567671911
ENSG00000164078	1.53626572075607
ENSG00000179965	1.08468076298293
ENSG00000125877	0.614223772249045
ENSG00000119121	-2.05995347930888
ENSG00000172530	0.718275763771952
ENSG00000203326	0.83497170377956
ENSG00000185614	-1.04067551355904
ENSG00000214290	-1.74800891580679
ENSG00000126453	0.935187053301461
ENSG00000175806	-1.00758070843451
ENSG00000198933	-1.02124465066292
ENSG00000157827	-1.17784950732282
ENSG00000251359	-1.45130398571038
ENSG00000214530	1.7346605971382
ENSG00000235505	-1.33481189208165
ENSG00000198464	0.683202393496648
ENSG00000161544	-1.32712961352471
ENSG00000152332	0.674165566098579
ENSG00000175711	1.04953129170471
ENSG00000152784	-1.29919066171872
ENSG00000185467	2.29412009112145
ENSG00000168334	2.75498189521287
ENSG00000106524	-0.762860904319378
ENSG00000236830	1.41761180663912
ENSG00000185697	1.86288348719701
ENSG00000146005	-1.78163462061417
ENSG00000224272	2.85598204067984
ENSG00000164877	0.948438589820325
ENSG00000142002	0.654120654825305
ENSG00000133818	-1.26220489489695
ENSG00000099139	-1.30489179140319
ENSG00000163661	-2.74458344774691
ENSG00000172586	0.814441721256384
ENSG00000166900	0.724085763668953
ENSG00000082438	-1.07762061487995
ENSG00000181610	0.893842647733566
ENSG00000173320	-1.65019564538512
ENSG00000136717	-1.31003855022816
ENSG00000163624	1.06338759208778
ENSG00000106049	-0.733203749923521
ENSG00000166289	-1.46871389247474
ENSG00000284770	1.25715401587481
ENSG00000005882	-1.10249068023328
ENSG00000131711	-1.36894346678822
ENSG00000167088	0.859447500791173
ENSG00000118777	-1.41719678815595
ENSG00000273045	1.14970121941193
ENSG00000145354	0.771820889673659
ENSG00000287110	1.76341737595879
ENSG00000124217	0.787624910450688
ENSG00000183207	0.622062403007643
ENSG00000172159	-1.57321597780942
ENSG00000198246	1.03949712151561
ENSG00000198723	1.89075090945456
ENSG00000273802	2.67526955297374
ENSG00000255248	-1.33212559850292
ENSG00000102468	-1.96837505211992
ENSG00000198125	1.7996307904658
ENSG00000196653	-1.40830208473403
ENSG00000137269	0.861139967966962
ENSG00000130881	-0.825359385359084
ENSG00000119912	0.633040775182487
ENSG00000187764	0.849864379745876
ENSG00000269289	-2.20285549678414
ENSG00000172244	0.9451409754172
ENSG00000143373	0.722753794485399
ENSG00000176956	1.82418791173731
ENSG00000183735	0.571597406207456
ENSG00000261663	1.12027013281642
ENSG00000229167	-1.95574635469869
ENSG00000235172	-1.33944663447404
ENSG00000255920	-1.35476933390377
ENSG00000148339	-1.04454356850215
ENSG00000233332	-2.30717994559529
ENSG00000127838	0.952279116047864
ENSG00000221829	1.42897680286721
ENSG00000101251	-1.76554813427837
ENSG00000163145	-2.20929680660719
ENSG00000160813	0.783289316109148
ENSG00000142611	-1.49139563972395
ENSG00000163900	0.68776957645551
ENSG00000188766	1.23112045852688
ENSG00000115507	2.49561112543966
ENSG00000140848	-0.886568515391866
ENSG00000099822	2.17666862774236
ENSG00000137486	-1.14318099087228
ENSG00000170540	0.798115436671259
ENSG00000136261	0.776778610985851
ENSG00000268941	1.70210415144405
ENSG00000134371	0.543776419984883
ENSG00000183134	-1.65482210962271
ENSG00000139496	0.634732132455956
ENSG00000100263	0.743102829399982
ENSG00000121690	1.40123016217153
ENSG00000139579	0.503128823352604
ENSG00000121289	0.660871038923205
ENSG00000128654	0.471130302660904
ENSG00000134684	0.725487120318332
ENSG00000254510	-1.74098195441751
ENSG00000135835	-0.975522154973915
ENSG00000012048	1.1996259254941
ENSG00000116745	-1.92175113174601
ENSG00000172071	0.664231755708399
ENSG00000196154	-1.36018912583395
ENSG00000125968	-1.36642120112661
ENSG00000272636	-1.81281912186545
ENSG00000082684	1.46570203206407
ENSG00000250654	-1.27403421770057
ENSG00000146521	-1.63065819398649
ENSG00000165071	-1.69125849257074
ENSG00000234648	-2.07409826607027
ENSG00000260192	-1.85118863676626
ENSG00000188282	2.31249830552388
ENSG00000127554	0.90482934011767
ENSG00000025434	-0.896006906262805
ENSG00000152939	1.18663585148182
ENSG00000166979	-1.3185369287633
ENSG00000108947	-1.81984316451708
ENSG00000138639	-1.00936509764843
ENSG00000149289	-1.242076202601
ENSG00000103363	0.904886985292443
ENSG00000136888	0.708507435132394
ENSG00000151338	1.14498296439234
ENSG00000233760	-2.14918134011737
ENSG00000176049	1.73925328894946
ENSG00000102078	0.616906891464266
ENSG00000071462	0.714056301565839
ENSG00000107282	-1.3405681145483
ENSG00000226833	-1.31385958760225
ENSG00000145147	-1.34052025422658
ENSG00000011332	1.59540654184871
ENSG00000136270	0.708081362226985
ENSG00000185610	-1.92273144252789
ENSG00000010244	0.496410690413268
ENSG00000116406	0.802513141826443
ENSG00000251257	-1.64067216085422
ENSG00000100804	0.694823354133125
ENSG00000138496	1.00308673631178
ENSG00000173272	1.45127865508912
ENSG00000163964	0.760574417951779
ENSG00000105948	0.712282255160433
ENSG00000125454	0.961039273979297
ENSG00000258376	-1.3297065855969
ENSG00000044574	0.711966315662586
ENSG00000095752	1.50620527112982
ENSG00000178093	1.04632772581546
ENSG00000189334	2.54530182278779
ENSG00000135272	-0.96568680668849
ENSG00000281189	1.28298236211972
ENSG00000225151	1.74341662969502
ENSG00000137074	0.790928537879508
ENSG00000101181	0.681094492862032
ENSG00000132341	0.536932880267975
ENSG00000162129	0.756815573104022
ENSG00000145416	1.01161179405494
ENSG00000145216	0.561662729829688
ENSG00000183813	2.09739192649344
ENSG00000165724	0.619567111828137
ENSG00000166398	-0.690416850761175
ENSG00000154582	1.07340351885434
ENSG00000101266	0.600784464814025
ENSG00000176533	-1.31151756802124
ENSG00000185989	-1.04678549807795
ENSG00000175707	1.28247095757641
ENSG00000145214	0.88199858448011
ENSG00000100749	1.04320365463908
ENSG00000205090	-1.12708612817319
ENSG00000171199	-4.28062239247957
ENSG00000175946	2.17271148391863
ENSG00000184371	-1.20639855479145
ENSG00000186766	-1.93458263492659
ENSG00000169696	0.828162194017474
ENSG00000121578	0.736863723891791
ENSG00000162571	-1.51044755335683
ENSG00000166847	0.546065278087984
ENSG00000198483	-1.7564748935986
ENSG00000132386	-1.46946738989643
ENSG00000109670	-0.628302847096824
ENSG00000166086	-1.43471288317985
ENSG00000171055	-0.611160427806869
ENSG00000224790	1.28247798018124
ENSG00000157103	1.4873741132933
ENSG00000126950	-1.88418456087258
ENSG00000071205	-1.13211801337426
ENSG00000257512	2.05704785594765
ENSG00000186453	-1.52919605266105
ENSG00000008735	2.05310189224292
ENSG00000075790	1.20531651911326
ENSG00000237080	1.72195808561729
ENSG00000189369	-1.52131542626894
ENSG00000140937	1.46709398391733
ENSG00000283199	-2.17648344614291
ENSG00000158352	-0.959346410540974
ENSG00000154380	0.861460641176034
ENSG00000152611	3.0589929485719
ENSG00000166592	-1.91613556685795
ENSG00000174306	-0.753946113770849
ENSG00000010030	1.70426193739795
ENSG00000213203	-1.30035418081466
ENSG00000114529	1.76873445585943
ENSG00000055813	-1.91334317754839
ENSG00000163463	1.09195646545883
ENSG00000078319	0.705446553014324
ENSG00000138678	-1.47323924161266
ENSG00000164815	0.565188020073326
ENSG00000157542	2.58989595228737
ENSG00000183248	1.82415928812243
ENSG00000091483	0.83614083669769
ENSG00000261211	1.63425097642546
ENSG00000160050	1.0766610185142
ENSG00000177627	-1.58290583870045
ENSG00000163006	0.925967911155142
ENSG00000228536	-2.02407143536131
ENSG00000137285	-2.11283402986154
ENSG00000131037	1.39464281919355
ENSG00000166046	-1.04217621948499
ENSG00000263528	1.03377686496267
ENSG00000128011	1.37207485881008
ENSG00000116750	0.671240452735264
ENSG00000136100	-0.624834930846194
ENSG00000285184	1.3204127045382
ENSG00000178078	1.02547331502146
ENSG00000104805	-0.518656220246022
ENSG00000105699	0.920485010857577
ENSG00000104946	-0.595901000566985
ENSG00000102804	-0.772251665531739
ENSG00000136002	-1.77689244440754
ENSG00000260314	-2.02802323371929
ENSG00000184307	0.995234866500199
ENSG00000237125	-1.42848502578412
ENSG00000092820	0.98811526893914
ENSG00000153395	0.903929369811635
ENSG00000144867	0.621729871022722
ENSG00000181220	0.598326448240029
ENSG00000189376	1.00394642726516
ENSG00000277182	1.68714511386879
ENSG00000111897	-0.880953256322954
ENSG00000143207	0.541432797963695
ENSG00000043591	-2.66152113731461
ENSG00000147099	0.948000826269657
ENSG00000153944	1.08718408021507
ENSG00000065361	1.46941203356354
ENSG00000260289	2.8843380675682
ENSG00000159921	-0.907639922123019
ENSG00000196132	3.24336757512857
ENSG00000131876	0.731515873389248
ENSG00000273002	1.43267357043271
ENSG00000105619	1.01864350726686
ENSG00000274209	-2.42038328125002
ENSG00000249684	1.85931614525562
ENSG00000151576	0.525756133533409
ENSG00000174514	-1.64262085577014
ENSG00000146731	0.57394113300474
ENSG00000171345	1.83493854450217
ENSG00000167632	0.831217025400749
ENSG00000182791	1.58573734524909
ENSG00000169641	-0.731216412250269
ENSG00000080503	-0.657148869283585
ENSG00000141101	-0.715109744001892
ENSG00000143155	0.52120357699192
ENSG00000116251	-0.749989594262734
ENSG00000026297	1.17911433056051
ENSG00000180182	0.572623459220096
ENSG00000142871	-1.6455468081496
ENSG00000103356	0.732731912317854
ENSG00000128917	-0.986352079495355
ENSG00000131686	-2.8751092494199
ENSG00000269397	1.49190010203951
ENSG00000161204	0.507037699004362
ENSG00000177542	0.841202874693102
ENSG00000119772	0.753446877912569
ENSG00000265688	1.16920652841137
ENSG00000206562	0.607569891857188
ENSG00000143578	1.42794646798283
ENSG00000136937	0.506000083938635
ENSG00000165312	-0.777468509123145
ENSG00000234883	1.54938122426312
ENSG00000158987	0.719846470112172
ENSG00000160679	0.63060344474421
ENSG00000101871	-1.71423336359022
ENSG00000174944	-1.3094160972821
ENSG00000073111	1.40012105475903
ENSG00000144711	-0.657268969541856
ENSG00000231925	0.726175912733544
ENSG00000104870	-0.999927565094498
ENSG00000178199	1.54818673470273
ENSG00000072952	-1.08006972599283
ENSG00000279452	1.25624480718585
ENSG00000160191	-1.52244878771671
ENSG00000135298	-1.63728956702874
ENSG00000254910	-1.20868363028144
ENSG00000244265	2.19154847337324
ENSG00000196873	1.40625144450874
ENSG00000203392	-1.25321737888101
ENSG00000184905	-2.47662518176338
ENSG00000160293	0.749457795607021
ENSG00000242259	-0.739915738492272
ENSG00000279048	1.19019926118749
ENSG00000147676	1.31412468684835
ENSG00000162761	-2.00385239894627
ENSG00000166823	-2.26915793438935
ENSG00000133265	0.810758946158605
ENSG00000245275	1.09851131305252
ENSG00000165164	2.48672609695977
ENSG00000141034	-0.698066727894857
ENSG00000230479	1.62846095575453
ENSG00000179144	-1.50839510191163
ENSG00000101109	0.566342330235937
ENSG00000153310	0.843954078886446
ENSG00000169255	0.8824098549886
ENSG00000145819	-1.14696335092944
ENSG00000225032	-1.14206673174397
ENSG00000174137	1.13886946843001
ENSG00000184205	-0.878019229249372
ENSG00000099364	0.662707746940111
ENSG00000128573	-1.59591242370398
ENSG00000144843	-0.792110612307588
ENSG00000167862	0.724511560984803
ENSG00000154451	2.26861809672023
ENSG00000143473	2.43553047732764
ENSG00000109654	-1.52721552733875
ENSG00000238098	1.60477225400553
ENSG00000152404	-0.634020176763175
ENSG00000148444	1.0447684390013
ENSG00000101000	-1.02791384593443
ENSG00000185518	-1.79698810798877
ENSG00000236682	1.09423632049476
ENSG00000249249	-1.03110830457794
ENSG00000124171	1.93785086584614
ENSG00000105738	0.881772673210513
ENSG00000214725	2.19447114899426
ENSG00000230615	2.00316942985484
ENSG00000179604	-0.829488302575001
ENSG00000126246	1.18310257374996
ENSG00000166148	-1.27043471925934
ENSG00000084453	-2.69777597158924
ENSG00000117394	1.23689724376925
ENSG00000076604	0.939693497874601
ENSG00000077721	0.501893629437253
ENSG00000010072	0.581937041133714
ENSG00000262772	2.06824460207295
ENSG00000158714	1.81699097061458
ENSG00000161996	0.916806272051486
ENSG00000109084	1.18564847156762
ENSG00000167550	1.03029236432716
ENSG00000286989	1.52186782333324
ENSG00000028137	-1.19928857776946
ENSG00000186198	-1.35770284047287
ENSG00000227218	1.66429882999296
ENSG00000197620	0.938025243468728
ENSG00000164284	0.540468133658148
